Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
04-05-2020_14-39-35-708;-21.7091;0.5920596;8.444071;437.4945;223.383;175.5355;134.7565;122.93078
04-05-2020_14-39-35-728;-21.7091;0.9371459;8.934721;437.4945;222.2336;174.5857;135.6271;121.74961
04-05-2020_14-39-35-748;-21.7091;1.163877;8.128063;437.4945;223.3325;178.5507;137.8013;122.83442
04-05-2020_14-39-35-768;-21.7091;0.3126639;7.868274;437.4945;224.5172;177.9616;138.7503;123.39794
04-05-2020_14-39-35-788;-21.7091;0.2148724;7.567343;437.4945;224.4993;178.601;137.9501;123.12165
04-05-2020_14-39-35-808;-21.7091;-0.02607155;7.697171;437.4945;224.0655;178.3016;139.1292;123.88774
04-05-2020_14-39-35-828;-21.7091;0.2257843;7.896594;437.4945;224.8569;177.3883;138.3277;121.11632
04-05-2020_14-39-35-848;-21.7091;1.035963;8.106018;437.4945;222.6432;176.8025;136.3922;122.18259
04-05-2020_14-39-35-868;-21.7091;0.5646178;8.458858;437.4945;223.164;175.4617;135.9524;122.5116
04-05-2020_14-39-35-888;-21.7091;0.1359497;8.113804;437.4945;225.0893;177.1611;138.1166;124.0652
04-05-2020_14-39-35-908;-21.7091;0.5727405;7.096591;437.4945;223.6369;177.2455;138.4759;123.56126
04-05-2020_14-39-35-928;-21.7091;0.3368333;7.700533;437.4945;223.1789;174.8421;136.9241;122.12116
04-05-2020_14-39-35-948;-21.7091;0.3385185;8.53805;437.4945;221.8704;173.5375;134.7745;121.92784
04-05-2020_14-39-35-968;-21.7091;0.1998328;7.716795;437.4945;223.879;176.4616;137.4735;122.86234
04-05-2020_14-39-35-988;-21.7091;0.1800264;7.373494;437.4945;224.5974;178.3608;137.9381;123.32215
04-05-2020_14-39-36-008;-21.7091;0.8650123;8.059533;437.4945;221.785;177.5822;136.4714;121.34028
04-05-2020_14-39-36-028;-21.7091;1.220378;9.298334;437.4945;224.0696;176.9639;138.4084;123.42139
04-05-2020_14-39-36-048;-21.7091;1.215545;9.116777;437.4945;224.8052;177.4394;137.764;121.51968
04-05-2020_14-39-36-068;-21.7091;0.727964;8.61393;437.4945;224.3483;176.452;138.4301;123.16183
04-05-2020_14-39-36-088;-21.7091;1.057947;7.484524;437.4945;225.6822;180.1122;138.9128;123.93102
04-05-2020_14-39-36-108;-21.7091;0.9218045;8.19195;437.4945;225.4968;179.0651;139.0688;123.94398
04-05-2020_14-39-36-128;-21.7091;1.094619;7.938123;437.4945;224.4824;176.8404;137.8663;123.89816
04-05-2020_14-39-36-148;-21.7091;0.6025766;7.639046;437.4945;225.5902;177.2131;137.8286;122.41537
04-05-2020_14-39-36-168;-21.7091;0.1964179;6.558221;437.4945;225.4504;178.3902;137.3543;122.20457
04-05-2020_14-39-36-188;-21.7091;0.2915261;7.24327;437.4945;226.5862;178.4785;138.8885;124.87264
04-05-2020_14-39-36-208;-21.7091;0.7367366;7.586114;437.4945;225.8929;178.3337;138.6482;123.73474
04-05-2020_14-39-36-228;-21.7091;0.7370035;8.250204;437.4945;224.7769;176.5205;138.6996;122.90032
04-05-2020_14-39-36-248;-21.7091;0.4687909;7.922233;437.4945;224.1641;177.8603;138.4794;124.16338
04-05-2020_14-39-36-268;-21.7091;-0.09054941;7.325222;437.4945;224.0485;177.6305;137.7805;122.99626
04-05-2020_14-39-36-288;-21.7091;-0.4279986;7.256387;437.4945;225.0861;179.6233;138.5986;124.42199
04-05-2020_14-39-36-308;-21.7091;-0.1921189;6.607038;437.4945;225.7838;179.6321;139.6631;124.86092
04-05-2020_14-39-36-328;-21.7091;0.09190434;7.286347;437.4945;225.6215;178.6766;138.7785;123.34496
04-05-2020_14-39-36-348;-21.7091;0.1654493;6.853359;437.4945;224.6552;177.5201;137.4327;121.94226
04-05-2020_14-39-36-368;-21.7091;0.2112632;7.493901;437.4945;222.8526;177.351;137.7504;122.40706
04-05-2020_14-39-36-388;-21.7091;0.4222815;8.613222;437.4945;225.7668;179.6472;137.9858;123.85522
04-05-2020_14-39-36-408;-21.7091;0.4948188;8.560546;437.4945;224.3453;178.7461;138.1749;123.53938
04-05-2020_14-39-36-428;-21.7091;0.6734851;8.692809;437.4945;223.5257;176.5567;137.3656;122.9454
04-05-2020_14-39-36-448;-21.7091;0.5133082;8.871119;437.4945;224.0551;176.2106;139.0613;124.56282
04-05-2020_14-39-36-468;-21.7091;0.6540506;7.746475;437.4945;222.7374;177.4157;138.2727;122.45101
04-05-2020_14-39-36-488;-21.7091;0.4536093;7.506054;437.4945;222.6754;177.5946;136.5502;121.70784
04-05-2020_14-39-36-508;-21.7091;0.25334;7.967098;437.4945;225.2813;178.7546;136.6616;124.39851
04-05-2020_14-39-36-528;-21.7091;-0.2456902;7.834593;437.4945;223.3126;177.7935;137.042;123.76243
04-05-2020_14-39-36-548;-21.7091;0.2021428;7.612288;437.4945;222.0686;174.9602;136.1644;121.26566
04-05-2020_14-39-36-568;-21.7091;-0.1536896;7.30141;437.4945;222.9471;175.9591;136.3165;120.6329
04-05-2020_14-39-36-588;-21.7091;0.327762;7.744332;437.4945;224.0605;175.4874;136.2013;122.40705
04-05-2020_14-39-36-608;-21.7091;0.2405219;7.685947;437.4945;223.7795;177.0232;137.3994;122.72058
04-05-2020_14-39-36-628;-21.7091;0.3549932;7.98363;437.4945;222.2286;175.8279;135.6062;120.82561
04-05-2020_14-39-36-648;-21.7091;0.7910626;7.341657;437.4945;220.967;175.7644;136.0008;122.57587
04-05-2020_14-39-36-668;-21.7091;1.369143;7.886691;437.4945;222.2453;175.6684;135.2096;120.99505
04-05-2020_14-39-36-688;-21.7091;1.411283;7.391092;437.4945;222.3316;177.1489;137.6659;122.26855
04-05-2020_14-39-36-708;-21.7091;1.472067;7.993358;437.4945;222.5341;175.8103;135.9864;121.90922
04-05-2020_14-39-36-728;-21.7091;1.398117;8.385012;437.4945;222.9778;175.8157;136.3006;121.4666
04-05-2020_14-39-36-748;-21.7091;1.558116;8.767645;437.4945;222.2668;174.2386;135.7003;120.75626
04-05-2020_14-39-36-768;-21.7091;2.27448;7.98547;437.4945;222.2441;178.6877;136.6743;120.12801
04-05-2020_14-39-36-788;-21.7091;1.927373;9.045471;437.4945;222.7082;177.5277;135.3239;120.94897
04-05-2020_14-39-36-808;-21.7091;1.324385;9.775532;437.4945;222.7533;176.8668;135.4062;121.73952
04-05-2020_14-39-36-828;-21.7091;1.184517;8.584509;437.4945;222.4884;175.3571;135.6662;121.2435
04-05-2020_14-39-36-848;-21.7091;1.10734;8.097033;437.4945;222.8552;175.7863;135.8944;123.35992
04-05-2020_14-39-36-868;-21.7091;0.6904878;8.350658;437.4945;221.666;173.622;134.0992;121.08031
04-05-2020_14-39-36-888;-21.7091;0.3605431;8.314161;437.4945;222.604;173.9902;135.6435;121.90749
04-05-2020_14-39-36-908;-21.7091;0.6153894;7.415796;437.4945;222.1234;175.5769;135.3065;120.29771
04-05-2020_14-39-36-928;-21.7091;0.5254857;8.059432;437.4945;221.757;174.7056;135.4945;121.17062
04-05-2020_14-39-36-948;-21.7091;0.7594128;8.167596;437.4945;221.8104;174.5492;133.5054;120.70511
04-05-2020_14-39-36-968;-21.7091;0.9751859;6.903162;437.4945;221.6528;176.9128;138.2181;122.00784
04-05-2020_14-39-36-988;-21.7091;0.3231478;8.967327;437.4945;222.1597;171.9906;133.5085;121.43447
04-05-2020_14-39-37-008;-21.7091;0.2335664;6.353681;437.4945;222.3117;178.624;136.4454;121.74122
04-05-2020_14-39-37-028;-21.7091;-0.04212839;8.944666;437.4945;222.0494;173.8791;135.1729;123.41604
04-05-2020_14-39-37-048;-21.7091;0.8552933;3.590052;437.4945;220.0128;185.9755;138.8453;119.58719
04-05-2020_14-39-37-068;-21.7091;-0.1474301;8.277894;437.4945;220.3213;173.3257;134.0151;119.37801
04-05-2020_14-39-37-088;-21.7091;0.1657214;6.34105;437.4945;221.1975;178.1117;136.848;119.90693
04-05-2020_14-39-37-108;-21.7091;0.224521;5.667147;437.4945;221.5354;181.0511;138.3333;120.32876
04-05-2020_14-39-37-128;-21.7091;-0.00245595;10.789698;437.4945;220.3003;166.0481;131.1449;122.81302
04-05-2020_14-39-37-148;-21.7091;0.3478137;8.932287;437.4945;221.7852;172.8465;135.0685;123.42239
04-05-2020_14-39-37-168;-21.7091;0.403074;10.115957;437.4945;220.3314;170.1213;133.3305;123.60975
04-05-2020_14-39-37-188;-21.7091;0.7104575;8.595118;437.4945;219.2212;172.2903;133.2378;119.72784
04-05-2020_14-39-37-208;-21.7091;0.1985057;8.517314;437.4945;220.1093;174.4629;134.1319;121.63622
04-05-2020_14-39-37-228;-21.7091;0.6903839;5.767748;437.4945;221.5005;181.6345;139.2535;121.95197
04-05-2020_14-39-37-248;-21.7091;1.165669;4.046693;437.4945;221.1895;187.7887;141.6147;119.66449
04-05-2020_14-39-37-268;-21.7091;0.0953247;8.081848;437.4945;221.1765;174.6794;134.6977;122.09869
04-05-2020_14-39-37-288;-21.7091;0.5307859;8.256124;437.4945;219.9928;174.0592;134.0736;121.36638
04-05-2020_14-39-37-308;-21.7091;-0.16606;9.531567;437.4945;221.2726;173.7291;133.349;121.76087
04-05-2020_14-39-37-328;-21.7091;1.056804;4.920139;437.4945;221.4044;185.5232;139.3064;121.76772
04-05-2020_14-39-37-348;-21.7091;-0.3509727;10.1665;437.4945;221.9974;170.3181;131.6733;125.02084
04-05-2020_14-39-37-368;-21.7091;0.07701147;6.948608;437.4945;220.856;175.7313;135.6628;122.23422
04-05-2020_14-39-37-388;-21.7091;-0.4983022;12.054406;437.4945;222.2659;163.5749;127.92645;124.36876
04-05-2020_14-39-37-408;-21.7091;0.4472977;10.259055;437.4945;220.9204;167.1189;130.4228;122.06813
04-05-2020_14-39-37-428;-21.7091;0.8587531;5.958039;437.4945;222.8298;179.24;133.8638;122.06613
04-05-2020_14-39-37-448;-21.7091;1.009232;3.819943;437.4945;222.7398;187.1928;139.2181;120.84202
04-05-2020_14-39-37-468;-21.7091;1.881957;2.675268;437.4945;221.608;188.5307;141.1464;119.24713
04-05-2020_14-39-37-488;-21.7091;3.113087;0.7239185;437.4945;219.1813;194.712;143.1771;117.83685
04-05-2020_14-39-37-508;-21.7091;2.824043;3.062446;437.4945;220.4578;189.2486;141.9841;119.55663
04-05-2020_14-39-37-528;-21.7091;0.2256007;13.689146;437.4945;221.8811;161.0148;127.89563;126.35291
04-05-2020_14-39-37-548;-21.7091;0.1975572;8.247036;437.4945;222.4263;174.2;133.8473;123.01163
04-05-2020_14-39-37-568;-21.7091;-0.0865581;11.450185;437.4945;220.9882;164.7997;129.2055;123.01237
04-05-2020_14-39-37-588;-21.7091;0.8551668;10.279582;437.4945;221.0607;164.491;128.6287;122.89199
04-05-2020_14-39-37-608;-21.7091;2.578781;0.09162664;437.4945;223.1571;196.4937;145.0137;118.64593
04-05-2020_14-39-37-628;-21.7091;-0.11668265;11.27956;437.4945;220.2993;161.3068;127.73094;124.15723
04-05-2020_14-39-37-648;-21.7091;1.705335;-0.6715827;437.4945;222.605;201.682;146.3198;120.517
04-05-2020_14-39-37-668;-21.7091;-0.3008595;13.864086;437.4945;220.5892;158.8669;127.56039;123.81886
04-05-2020_14-39-37-688;-21.7091;0.9528931;10.481391;437.4945;220.7707;168.5114;132.5696;121.68366
04-05-2020_14-39-37-708;-21.7091;0.2826881;12.117358;437.4945;219.0375;160.0863;128.2824;123.35483
04-05-2020_14-39-37-728;-21.7091;3.261485;-4.135701;437.4945;223.0511;207.9086;150.6102;117.19831
04-05-2020_14-39-37-748;-21.7091;0.180918;6.972749;437.4945;221.5569;173.1229;132.311;121.61355
04-05-2020_14-39-37-768;-21.7091;1.467966;3.000424;437.4945;223.9272;186.418;139.8773;121.8772
04-05-2020_14-39-37-788;-21.7091;0.6554153;6.75959;437.4945;221.7859;174.2897;133.6861;121.42486
04-05-2020_14-39-37-808;-21.7091;-0.3688225;14.643671;437.4945;221.0272;151.9164;122.96929;122.74061
04-05-2020_14-39-37-828;-21.7091;2.033844;2.022852;437.4945;222.9153;191.5889;143.5632;120.9224
04-05-2020_14-39-37-848;-21.7091;0.2737716;8.863311;437.4945;222.0643;172.6166;133.4706;123.72935
04-05-2020_14-39-37-868;-21.7091;0.1493939;10.826427;437.4945;222.0786;166.726;131.5739;124.766
04-05-2020_14-39-37-888;-21.7091;-0.4381619;11.842334;437.4945;222.2017;164.0267;127.87981;124.61369
04-05-2020_14-39-37-908;-21.7091;2.852883;-6.243678;437.4945;221.8982;210.9159;151.2882;115.93159
04-05-2020_14-39-37-928;-21.7091;2.811108;-5.253671;437.4945;221.6344;208.5815;149.4976;116.55345
04-05-2020_14-39-37-948;-21.7091;2.584902;-4.72307;437.4945;222.4862;206.2596;148.2876;116.90219
04-05-2020_14-39-37-968;-21.7091;2.434174;-3.219652;437.4945;220.5988;204.2584;148.4913;118.18693
04-05-2020_14-39-37-988;-21.7091;1.480775;0.8751693;437.4945;222.5926;191.7693;141.9028;119.02602
04-05-2020_14-39-38-008;-21.7091;2.374958;-4.519369;437.4945;219.8025;205.6983;147.1285;116.37772
04-05-2020_14-39-38-028;-21.7091;-0.6088622;13.810998;437.4945;220.1575;158.1856;125.77538;124.34621
04-05-2020_14-39-38-048;-21.7091;-0.2553863;13.129111;437.4945;219.3841;163.0843;126.93568;123.79474
04-05-2020_14-39-38-068;-21.7091;0.7206701;7.438217;437.4945;220.4205;175.9195;135.4615;121.67756
04-05-2020_14-39-38-088;-21.7091;2.502948;-2.400951;437.4945;220.6708;201.6679;147.0132;117.00269
04-05-2020_14-39-38-108;-21.7091;3.489847;-6.494356;437.4945;220.4087;214.7314;153.08;115.4648
04-05-2020_14-39-38-128;-21.7091;2.457247;-2.897654;437.4945;220.9713;202.4594;145.6741;116.64917
04-05-2020_14-39-38-148;-21.7091;0.08756101;12.533398;437.4945;220.4794;162.783;127.20195;123.5889
04-05-2020_14-39-38-167;-21.7091;-0.1759544;12.130977;437.4945;220.5173;161.2246;127.3362;124.43797
04-05-2020_14-39-38-187;-21.7091;0.2076593;8.323306;437.4945;219.4137;173.3058;133.4081;120.8259
04-05-2020_14-39-38-208;-21.7091;1.637518;3.365297;437.4945;217.8;187.8095;141.5218;118.87859
04-05-2020_14-39-38-228;-21.7091;-0.3342781;13.522123;437.4945;217.9387;160.4532;125.47453;123.8832
04-05-2020_14-39-38-247;-21.7091;0.0214231;12.908715;437.4945;218.9963;163.0265;127.98472;122.49258
04-05-2020_14-39-38-268;-21.7091;2.110223;2.926947;437.4945;219.1648;190.9889;142.39;118.67259
04-05-2020_14-39-38-288;-21.7091;-0.4457771;13.350442;437.4945;220.4544;163.1144;128.9813;124.86119
04-05-2020_14-39-38-308;-21.7091;2.184291;-0.6900506;437.4945;219.2078;198.482;146.9918;117.59448
04-05-2020_14-39-38-327;-21.7091;2.597308;-3.76337;437.4945;220.0697;204.782;147.9087;115.5661
04-05-2020_14-39-38-347;-21.7091;-0.6884394;13.700866;437.4945;218.823;155.3585;126.30968;123.32702
04-05-2020_14-39-38-367;-21.7091;1.677403;0.1667585;437.4945;221.7976;197.3529;143.8863;119.28819
04-05-2020_14-39-38-387;-21.7091;-0.7029998;16.49146;437.4945;219.2297;148.8778;123.15954;125.92766
04-05-2020_14-39-38-407;-21.7091;0.4613176;10.005486;437.4945;217.0014;169.094;130.8955;120.43689
04-05-2020_14-39-38-428;-21.7091;-0.8922495;18.60299;437.4945;219.3236;144.85;120.11252;125.46989
04-05-2020_14-39-38-447;-21.7091;3.214316;-0.960083;437.4945;218.8332;199.3658;144.7929;117.47211
04-05-2020_14-39-38-467;-21.7091;-1.267695;15.920111;437.4945;219.0557;150.5745;121.73005;124.15327
04-05-2020_14-39-38-487;-21.7091;-1.184251;15.37126;437.4945;219.1694;151.902;122.42554;124.65393
04-05-2020_14-39-38-507;-21.7091;-0.3458812;12.278567;437.4945;218.0087;158.5783;127.23684;123.24172
04-05-2020_14-39-38-527;-21.7091;1.583566;5.797478;437.4945;218.9133;178.5138;135.552;118.0125
04-05-2020_14-39-38-547;-21.7091;0.7602935;6.989331;437.4945;219.4636;176.9789;132.3015;119.59399
04-05-2020_14-39-38-567;-21.7091;-0.2904783;10.300271;437.4945;219.3389;165.5621;130.1874;122.3838
04-05-2020_14-39-38-587;-21.7091;0.1275277;9.300555;437.4945;219.2598;168.2979;129.5363;121.75494
04-05-2020_14-39-38-607;-21.7091;-0.3638876;13.477807;437.4945;218.0619;160.2922;123.91751;123.98379
04-05-2020_14-39-38-627;-21.7091;-0.3980453;14.529023;437.4945;217.3815;155.3;124.74825;123.13656
04-05-2020_14-39-38-647;-21.7091;-0.06490875;10.143781;437.4945;217.289;168.7869;132.0714;122.05331
04-05-2020_14-39-38-667;-21.7091;-1.198185;13.999862;437.4945;219.5312;156.8439;124.35544;125.21088
04-05-2020_14-39-38-687;-21.7091;1.627583;-0.5058441;437.4945;218.763;196.9003;144.4485;119.41843
04-05-2020_14-39-38-707;-21.7091;2.712577;-6.16607;437.4945;219.9664;209.97;150.232;115.8257
04-05-2020_14-39-38-728;-21.7091;-0.9675305;14.016264;437.4945;218.7027;154.4462;123.48141;123.88948
04-05-2020_14-39-38-748;-21.7091;-0.9598162;14.824621;437.4945;218.5359;154.2198;124.43076;123.63911
04-05-2020_14-39-38-767;-21.7091;-1.064786;14.740855;437.4945;220.0999;154.6911;122.93557;124.72462
04-05-2020_14-39-38-787;-21.7091;1.373958;3.840348;437.4945;222.9378;186.5241;138.327;120.99637
04-05-2020_14-39-38-807;-21.7091;-0.8089624;13.813906;437.4945;218.2352;157.4554;124.65266;122.97584
04-05-2020_14-39-38-827;-21.7091;0.6116106;7.735346;437.4945;218.2727;174.9649;135.7106;120.5211
04-05-2020_14-39-38-848;-21.7091;-0.5178207;15.162082;437.4945;216.5167;152.2212;123.4081;122.20339
04-05-2020_14-39-38-867;-21.7091;0.1658186;12.311055;437.4945;219.8771;165.034;128.4958;122.58957
04-05-2020_14-39-38-887;-21.7091;0.1337576;13.668116;437.4945;218.5645;160.0957;126.72459;124.52875
04-05-2020_14-39-38-908;-21.7091;0.9633384;5.409484;437.4945;219.0009;183.3893;137.7541;120.46306
04-05-2020_14-39-38-927;-21.7091;-0.3320713;13.976879;437.4945;218.1377;159.8733;124.99184;122.36946
04-05-2020_14-39-38-947;-21.7091;1.56728;6.683334;437.4945;219.7904;179.989;134.9239;118.45309
04-05-2020_14-39-38-967;-21.7091;-0.1302581;16.45487;437.4945;219.7058;156.1638;125.21302;126.79798
04-05-2020_14-39-38-987;-21.7091;1.337553;9.212974;437.4945;221.2062;176.9647;134.5792;122.81712
04-05-2020_14-39-39-007;-21.7091;-1.47421;15.462936;437.4945;218.6015;154.3941;122.80077;125.30501
04-05-2020_14-39-39-027;-21.7091;-0.6898681;11.732804;437.4945;219.3588;164.1329;129.3815;123.16283
04-05-2020_14-39-39-047;-21.7091;-1.08031;13.858146;437.4945;217.2238;157.4265;123.35916;122.48911
04-05-2020_14-39-39-067;-21.7091;2.459686;-1.635709;437.4945;218.7116;202.9007;146.5219;117.00461
04-05-2020_14-39-39-087;-21.7091;-0.3899936;9.996048;437.4945;218.2914;169.3243;129.8348;122.06772
04-05-2020_14-39-39-107;-21.7091;-0.7624679;11.631922;437.4945;219.7131;160.8169;127.05226;123.45516
04-05-2020_14-39-39-127;-21.7091;0.659052;5.777113;437.4945;219.367;178.2529;134.9164;119.41137
04-05-2020_14-39-39-147;-21.7091;3.204042;-4.600709;437.4945;219.922;208.1821;151.1114;113.82607
04-05-2020_14-39-39-167;-21.7091;1.124299;9.470887;437.4945;219.7861;168.8539;130.0269;121.22586
04-05-2020_14-39-39-187;-21.7091;-0.06775546;15.789377;437.4945;218.0242;150.3386;122.181;123.52534
04-05-2020_14-39-39-207;-21.7091;-0.03019291;13.471349;437.4945;219.3229;160.5778;126.05993;123.35172
04-05-2020_14-39-39-227;-21.7091;0.2612496;11.585194;437.4945;217.2505;162.4201;128.7954;121.83919
04-05-2020_14-39-39-247;-21.7091;0.0624153;13.6442;437.4945;219.1996;157.1481;123.10843;122.19881
04-05-2020_14-39-39-267;-21.7091;0.7221433;10.010098;437.4945;217.5967;164.227;128.775;120.44968
04-05-2020_14-39-39-287;-21.7091;-0.6042751;16.07081;437.4945;219.9627;150.2728;122.25513;124.25224
04-05-2020_14-39-39-307;-21.7091;0.7958864;9.256904;437.4945;218.9449;169.306;131.2716;121.39612
04-05-2020_14-39-39-327;-21.7091;0.762649;9.156789;437.4945;218.997;170.6445;131.3874;121.10465
04-05-2020_14-39-39-347;-21.7091;0.7869722;9.847541;437.4945;217.9197;167.3585;130.2481;121.64062
04-05-2020_14-39-39-367;-21.7091;0.1620423;10.203018;437.4945;217.6954;164.7864;129.2729;121.21255
04-05-2020_14-39-39-387;-21.7091;-0.4595449;11.729415;437.4945;216.3089;163.034;127.98791;122.01933
04-05-2020_14-39-39-407;-21.7091;1.508647;-0.5493026;437.4945;218.3218;198.0126;143.7265;117.34179
04-05-2020_14-39-39-427;-21.7091;1.821994;-0.6574507;437.4945;219.7744;196.6166;143.6268;115.96461
04-05-2020_14-39-39-447;-21.7091;2.207307;-3.122808;437.4945;219.5151;203.6151;146.4203;114.21956
04-05-2020_14-39-39-467;-21.7091;1.209223;4.713365;437.4945;217.4534;182.4574;138.4289;118.21468
04-05-2020_14-39-39-487;-21.7091;1.89013;-3.377336;437.4945;218.8324;204.0982;146.0054;115.53469
04-05-2020_14-39-39-507;-21.7091;0.4091916;5.762366;437.4945;219.7901;179.2613;134.4921;119.58709
04-05-2020_14-39-39-527;-21.7091;2.389316;-1.682015;437.4945;219.5038;201.5234;146.4267;117.38345
04-05-2020_14-39-39-547;-21.7091;-0.5553223;14.045814;437.4945;217.4573;155.8025;124.05731;122.75027
04-05-2020_14-39-39-567;-21.7091;1.628872;2.024144;437.4945;218.2871;188.0637;138.6373;116.34742
04-05-2020_14-39-39-587;-21.7091;-1.293075;14.130446;437.4945;217.4583;155.1374;123.64898;123.1429
04-05-2020_14-39-39-607;-21.7091;1.36759;1.276652;437.4945;219.4534;190.0355;139.426;117.8542
04-05-2020_14-39-39-627;-21.7091;1.004522;7.533987;437.4945;218.7456;175.7064;134.3906;121.46672
04-05-2020_14-39-39-647;-21.7091;0.5863148;10.390434;437.4945;217.2172;166.2627;129.123;121.48161
04-05-2020_14-39-39-667;-21.7091;0.5330963;9.465875;437.4945;216.7328;169.1961;129.6651;119.50764
04-05-2020_14-39-39-687;-21.7091;0.266229;9.476643;437.4945;216.8978;167.2318;129.4545;121.64368
04-05-2020_14-39-39-707;-21.7091;-0.2675781;13.366919;437.4945;218.1769;159.9294;125.16282;123.44019
04-05-2020_14-39-39-727;-21.7091;-0.6198206;13.221462;437.4945;220.5008;161.507;125.1632;124.15948
04-05-2020_14-39-39-747;-21.7091;0.6575163;8.228149;437.4945;218.8974;168.3973;130.1882;121.25575
04-05-2020_14-39-39-767;-21.7091;-0.4897228;13.31294;437.4945;218.4068;153.0064;122.94328;123.68825
04-05-2020_14-39-39-787;-21.7091;0.7021888;8.306598;437.4945;219.7502;168.6368;128.0956;120.67739
04-05-2020_14-39-39-807;-21.7091;0.6030007;8.09106;437.4945;220.7072;172.1919;130.5855;121.87913
04-05-2020_14-39-39-827;-21.7091;0.5524338;7.812047;437.4945;220.4131;171.9764;131.3833;121.02927
04-05-2020_14-39-39-847;-21.7091;0.0380739;11.973962;437.4945;218.9972;161.4221;126.80992;125.09931
04-05-2020_14-39-39-867;-21.7091;0.5303372;9.996648;437.4945;219.6557;165.9568;128.482;121.26095
04-05-2020_14-39-39-887;-21.7091;-0.2263222;12.900962;437.4945;216.2467;156.9113;124.60116;121.69561
04-05-2020_14-39-39-907;-21.7091;0.4999107;12.798762;437.4945;219.8808;160.14;124.14077;124.5252
04-05-2020_14-39-39-927;-21.7091;-0.11471933;12.752299;437.4945;219.6652;160.6841;125.54224;123.54513
04-05-2020_14-39-39-947;-21.7091;1.502468;1.742501;437.4945;219.8191;189.1863;139.8444;117.93427
04-05-2020_14-39-39-967;-21.7091;1.942124;3.1029;437.4945;220.2368;185.4514;138.1402;118.15693
04-05-2020_14-39-39-987;-21.7091;1.470253;8.394515;437.4945;219.9601;172.601;130.9254;119.60289
04-05-2020_14-39-40-007;-21.7091;1.496937;7.841659;437.4945;218.6919;174.2303;132.6547;119.95461
04-05-2020_14-39-40-027;-21.7091;1.245442;8.16772;437.4945;221.1012;173.8418;132.9424;121.92458
04-05-2020_14-39-40-047;-21.7091;0.7267577;8.446571;437.4945;219.206;173.4446;133.4616;121.99381
04-05-2020_14-39-40-067;-21.7091;0.8464983;9.167089;437.4945;217.9508;170.3516;131.1849;120.29922
04-05-2020_14-39-40-087;-21.7091;1.463364;8.074275;437.4945;216.9678;171.503;130.6423;119.89825
04-05-2020_14-39-40-107;-21.7091;1.794418;8.382422;437.4945;218.073;171.5244;130.0566;120.35233
04-05-2020_14-39-40-127;-21.7091;0.5337297;8.010575;437.4945;219.7581;171.8031;130.7526;119.66324
04-05-2020_14-39-40-147;-21.7091;1.119958;6.627325;437.4945;219.5402;172.6661;132.0193;120.78841
04-05-2020_14-39-40-167;-21.7091;0.8454477;5.762255;437.4945;217.8589;173.641;131.7168;119.45144
04-05-2020_14-39-40-187;-21.7091;0.7621532;7.072851;437.4945;217.7071;172.917;130.0442;119.24143
04-05-2020_14-39-40-207;-21.7091;0.9867429;8.073113;437.4945;219.0614;173.021;130.034;119.53021
04-05-2020_14-39-40-227;-21.7091;0.5133328;6.924073;437.4945;218.4549;174.2043;131.5381;120.79324
04-05-2020_14-39-40-247;-21.7091;0.4331268;7.624397;437.4945;217.8238;170.6052;129.5922;121.01379
04-05-2020_14-39-40-267;-21.7091;0.5492078;7.311303;437.4945;218.2651;170.6758;129.9382;120.01685
04-05-2020_14-39-40-287;-21.7091;0.8781993;7.114537;437.4945;217.4537;171.1073;128.9207;118.64674
04-05-2020_14-39-40-307;-21.7091;0.5612105;6.140933;437.4945;217.8409;174.5086;130.981;119.42687
04-05-2020_14-39-40-327;-21.7091;0.5575285;7.884419;437.4945;217.2945;171.4234;130.3025;120.61531
04-05-2020_14-39-40-347;-21.7091;0.827212;6.587193;437.4945;218.0544;174.2437;130.8249;120.80937
04-05-2020_14-39-40-367;-21.7091;0.3093351;6.581392;437.4945;218.4752;174.5718;131.1115;118.7398
04-05-2020_14-39-40-387;-21.7091;1.029559;6.146723;437.4945;217.8493;175.797;132.6509;119.47745
04-05-2020_14-39-40-407;-21.7091;0.2498775;8.786461;437.4945;217.0651;169.1251;129.7891;119.92145
04-05-2020_14-39-40-427;-21.7091;0.3502476;8.320551;437.4945;217.6848;172.3225;130.9477;120.43534
04-05-2020_14-39-40-447;-21.7091;0.5771352;9.112227;437.4945;217.3429;169.1793;128.8827;120.83097
04-05-2020_14-39-40-467;-21.7091;0.3056504;8.823869;437.4945;217.3863;169.5224;130.4853;119.58546
04-05-2020_14-39-40-487;-21.7091;0.1037792;9.587845;437.4945;218.4268;168.4477;130.3669;120.33157
04-05-2020_14-39-40-507;-21.7091;0.4955207;7.305428;437.4945;216.9907;175.3918;131.7078;118.45257
04-05-2020_14-39-40-527;-21.7091;0.4810235;7.029223;437.4945;217.8392;173.5571;131.7844;119.94167
04-05-2020_14-39-40-547;-21.7091;1.15435;7.436857;437.4945;220.255;175.244;134.6741;121.01183
04-05-2020_14-39-40-567;-21.7091;0.7246008;8.537135;437.4945;218.9319;173.0404;132.5215;121.0787
04-05-2020_14-39-40-587;-21.7091;0.8990721;8.741267;437.4945;217.2472;171.881;131.515;119.52013
