Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
02-05-2020_08-37-49-887;-10.408829;16.36681;7.695448;437.8037;215.2568;171.279;160.5762;114.22526
02-05-2020_08-37-49-907;-10.88743;16.37979;8.090638;437.2627;214.0015;171.1802;161.5826;112.64887
02-05-2020_08-37-49-927;-10.834609;17.14208;7.988438;438.2306;214.2904;172.146;161.4287;113.44604
02-05-2020_08-37-49-947;-10.896945;16.70387;8.151309;439.478;214.9326;172.2708;160.7219;114.13319
02-05-2020_08-37-49-967;-11.100628;16.30169;8.091691;437.7851;214.9905;172.7477;162.825;114.54903
02-05-2020_08-37-49-987;-10.87891;15.409654;8.246464;435.1485;215.7488;172.7596;160.9394;114.12359
02-05-2020_08-37-50-007;-11.095011;15.340424;7.747107;436.1966;213.7823;169.5606;160.2427;113.66962
02-05-2020_08-37-50-027;-10.781686;15.556361;6.346059;435.944;216.1063;172.9166;161.8123;114.1535
02-05-2020_08-37-50-047;-10.844067;15.114049;5.905564;436.2959;214.7377;173.0038;161.6276;113.54066
02-05-2020_08-37-50-067;-11.019649;15.224272;6.11765;436.9462;216.7406;173.2216;162.533;114.14542
02-05-2020_08-37-50-087;-10.879755;14.997729;6.755732;435.5959;214.5535;171.9606;160.047;113.34004
02-05-2020_08-37-50-107;-10.893065;15.586547;7.882042;437.5745;214.2232;170.9037;161.9503;113.86887
02-05-2020_08-37-50-127;-11.057361;16.22033;8.055865;436.5153;215.4893;172.0324;161.3835;115.46858
02-05-2020_08-37-50-147;-10.949626;16.15176;7.83948;436.1483;216.2233;171.1593;162.3302;115.33095
02-05-2020_08-37-50-167;-10.82582;16.25269;7.228894;435.0423;215.9481;174.9707;163.8005;114.96281
02-05-2020_08-37-50-187;-11.065337;16.062;7.629629;435.73;216.624;173.038;162.2126;116.91457
02-05-2020_08-37-50-207;-11.270597;16.25967;8.139404;435.9651;217.6339;171.7727;161.6621;115.7571
02-05-2020_08-37-50-227;-10.977068;16.29769;7.560601;435.8412;214.418;172.2498;162.3181;115.41936
02-05-2020_08-37-50-247;-11.1192;15.759749;7.40681;434.9281;215.787;172.9901;161.3661;114.94676
02-05-2020_08-37-50-267;-10.861143;15.704466;7.650782;436.3124;216.1413;172.6334;162.3053;116.31763
02-05-2020_08-37-50-287;-10.434132;16.2067;7.642414;437.3089;214.5216;172.9418;163.8886;115.05282
02-05-2020_08-37-50-307;-10.540526;16.5721;7.867979;437.3826;215.0166;172.8056;163.4517;115.58504
02-05-2020_08-37-50-327;-11.154778;16.86977;8.785838;439.2898;214.0293;171.8308;162.0364;116.16345
02-05-2020_08-37-50-347;-11.080441;16.25855;8.200229;438.7073;215.1655;173.7;161.5656;114.02378
02-05-2020_08-37-50-367;-10.795454;15.981889;7.647852;438.2987;215.3963;173.5669;163.4753;114.62049
02-05-2020_08-37-50-387;-10.999014;15.957232;7.352599;436.7592;215.3708;173.8739;162.594;116.49692
02-05-2020_08-37-50-407;-10.794682;15.703332;7.182264;435.3016;216.1952;172.9622;163.1874;114.75638
02-05-2020_08-37-50-427;-10.908521;15.752094;7.394633;434.6617;214.7628;172.341;161.8243;112.71315
02-05-2020_08-37-50-447;-10.744085;15.110203;7.420391;434.4219;213.8854;169.3718;160.1627;114.18409
02-05-2020_08-37-50-467;-11.049913;14.956158;7.404178;434.7356;215.5053;172.036;160.8391;114.84748
02-05-2020_08-37-50-487;-10.408644;15.509355;7.827904;435.5097;214.4988;171.5821;161.9877;113.3307
02-05-2020_08-37-50-507;-10.69357;16.07871;8.004343;435.5132;214.9007;169.7361;162.27;116.00636
02-05-2020_08-37-50-527;-11.034185;15.875103;7.713804;435.4341;215.0254;171.2567;161.4045;113.8738
02-05-2020_08-37-50-547;-10.794848;15.464;7.588152;435.5276;215.4336;172.7307;162.2593;112.95058
02-05-2020_08-37-50-567;-10.769218;15.960674;7.524926;435.9226;214.3543;171.1915;160.7119;114.33855
02-05-2020_08-37-50-587;-10.787711;15.895256;7.29615;438.5432;214.6399;170.2046;159.5241;113.75911
02-05-2020_08-37-50-607;-10.666629;15.953338;6.868997;439.9488;214.6106;170.5669;160.8966;114.69545
02-05-2020_08-37-50-627;-11.005493;15.851727;7.072502;438.5222;214.0782;170.3966;161.6064;113.75107
02-05-2020_08-37-50-647;-10.712906;16.20792;7.532382;439.6365;215.5498;170.7333;160.314;113.88652
02-05-2020_08-37-50-667;-10.746479;17.01693;8.710474;440.1854;215.7912;171.5603;160.9601;113.26957
02-05-2020_08-37-50-687;-11.206504;16.62478;8.941776;438.4131;215.9551;172.4617;162.5434;116.67995
02-05-2020_08-37-50-707;-10.942783;16.60138;7.766642;436.0966;216.0776;172.5906;161.7753;115.49213
02-05-2020_08-37-50-727;-10.937037;15.30378;7.152963;435.5429;216.0325;171.8212;162.4638;115.45412
02-05-2020_08-37-50-747;-10.586763;15.469595;6.911324;434.9759;215.8525;172.221;160.9606;114.55351
02-05-2020_08-37-50-767;-10.945477;15.404588;6.772192;435.6775;216.5288;172.6976;161.8867;113.86199
02-05-2020_08-37-50-787;-10.859337;15.262306;7.385061;435.4505;215.2501;173.1286;161.6281;115.43623
02-05-2020_08-37-50-807;-10.48288;14.979691;6.681073;434.9834;216.4461;174.6257;163.1713;114.5499
02-05-2020_08-37-50-827;-10.912604;14.676503;6.941908;436.4237;216.743;173.8667;163.1953;116.18681
02-05-2020_08-37-50-847;-10.828584;15.401523;7.89617;436.9101;215.9424;172.0779;160.1343;113.93044
02-05-2020_08-37-50-867;-10.750881;15.707693;7.927024;437.5897;215.147;172.6696;162.1793;114.78949
02-05-2020_08-37-50-887;-10.933047;16.02907;8.527665;439.4646;215.586;172.3199;162.6358;116.29514
02-05-2020_08-37-50-907;-10.784964;15.539643;8.498082;439.6095;215.6099;172.6219;161.0771;116.18066
02-05-2020_08-37-50-927;-11.122041;15.139417;7.014813;437.8545;214.2493;172.1423;162.5432;115.09666
02-05-2020_08-37-50-947;-10.834071;15.739275;7.243183;437.2282;214.3195;171.9821;161.6611;115.40887
02-05-2020_08-37-50-967;-11.045681;15.87417;7.456648;436.7133;216.1582;173.3292;161.1106;116.22796
02-05-2020_08-37-50-987;-11.143579;16.29516;7.508166;436.9298;214.1241;173.1571;160.2501;114.97954
02-05-2020_08-37-51-007;-11.014874;15.951612;7.594821;437.2699;214.462;173.8686;161.6218;116.87881
02-05-2020_08-37-51-027;-10.833167;15.879259;8.101087;439.4035;216.782;173.9674;161.6624;116.48588
02-05-2020_08-37-51-047;-11.203321;16.36087;8.292581;438.4824;216.6103;174.1964;162.1736;116.09666
02-05-2020_08-37-51-067;-10.756419;16.34296;8.170925;439.7799;213.8846;172.5611;160.7352;115.21569
02-05-2020_08-37-51-087;-11.095619;16.44684;8.18657;439.7648;215.1142;172.8765;160.1968;115.05313
02-05-2020_08-37-51-106;-10.821097;16.50752;7.704519;440.0378;216.7717;175.3692;161.2291;115.01067
02-05-2020_08-37-51-126;-10.547565;15.889719;7.22822;438.6378;215.7617;175.0915;161.8264;116.05672
02-05-2020_08-37-51-146;-10.780848;15.88771;7.011847;437.3236;215.0054;173.352;161.8686;114.76655
02-05-2020_08-37-51-166;-10.896939;15.727596;7.571395;437.6287;215.4225;173.574;160.9676;115.12257
02-05-2020_08-37-51-186;-10.832279;15.883312;7.602987;439.9172;216.168;175.0064;162.1858;116.74304
02-05-2020_08-37-51-206;-10.524304;15.867667;7.969433;439.9028;216.6162;174.9221;162.5917;119.04008
02-05-2020_08-37-51-226;-10.57661;15.61433;8.406487;439.288;216.1982;173.336;160.8461;117.34508
02-05-2020_08-37-51-246;-10.930016;16.06638;8.685934;437.8696;216.6732;173.8331;162.7148;117.16415
02-05-2020_08-37-51-266;-10.420325;15.511147;8.28355;437.9608;213.1897;171.5513;159.4579;114.27702
02-05-2020_08-37-51-286;-10.633812;15.543564;7.100365;439.1365;211.9738;170.1356;157.7204;114.58549
02-05-2020_08-37-51-306;-11.005758;15.181561;6.284715;437.1795;214.4577;171.4744;161.005;117.07432
02-05-2020_08-37-51-326;-10.857163;15.530665;7.130625;441.5151;213.4756;171.5171;160.2189;115.9238
02-05-2020_08-37-51-346;-10.827087;15.077007;7.835836;442.5287;215.7331;171.2183;158.8812;114.58862
02-05-2020_08-37-51-366;-10.571291;15.880239;6.748858;442.3152;212.8233;172.0016;161.2465;113.61582
02-05-2020_08-37-51-386;-10.728369;16.60277;7.541162;433.4401;213.6327;173.0408;159.1175;114.54688
02-05-2020_08-37-51-406;-10.691034;16.12637;7.402456;438.2984;213.8819;171.8667;160.8674;114.67046
02-05-2020_08-37-51-426;-10.921152;16.86332;8.6766;441.0671;216.2708;171.7538;161.3892;115.32428
02-05-2020_08-37-51-446;-11.102235;16.71501;9.102652;433.4039;214.7479;169.4476;158.2493;115.63863
02-05-2020_08-37-51-466;-10.472527;16.26665;7.895717;439.8574;213.3195;170.5541;158.5853;113.53815
02-05-2020_08-37-51-486;-10.512498;16.67453;6.031286;440.6033;213.8903;173.6364;161.0334;114.2015
02-05-2020_08-37-51-506;-10.478665;16.10049;5.650236;438.1529;213.7811;173.6538;160.9438;112.80811
02-05-2020_08-37-51-526;-11.139819;15.327774;8.93988;442.3812;214.9814;168.9396;157.4926;116.29244
02-05-2020_08-37-51-550;-10.718102;15.621745;8.222996;439.5415;213.8205;169.7363;159.1957;114.29018
02-05-2020_08-37-51-570;-10.38546;15.707336;7.620648;438.5258;216.1831;174.4513;161.2129;114.74829
02-05-2020_08-37-51-590;-11.46445;15.999306;9.852933;438.304;214.004;168.95;159.339;116.04021
02-05-2020_08-37-51-610;-12.259246;15.037314;13.071227;442.3495;213.2641;156.5671;154.3073;116.78082
02-05-2020_08-37-51-630;-12.990702;14.775732;14.475058;444.7635;214.6728;153.8884;151.6882;118.38712
02-05-2020_08-37-51-650;-12.573872;14.526482;12.937311;440.7197;211.7316;154.6291;151.8345;117.38895
02-05-2020_08-37-51-670;-12.644641;14.138171;12.163549;441.8479;213.0351;154.1954;151.1786;115.31191
02-05-2020_08-37-51-690;-9.893382;15.569408;3.470951;438.2658;216.4659;179.5937;164.2855;114.9957
02-05-2020_08-37-51-710;-8.915986;16.10774;0.4395571;434.7319;214.3915;187.8806;168.964;114.20888
02-05-2020_08-37-51-730;-9.465604;16.44232;4.002617;435.2783;214.4355;181.0733;166.3317;115.17858
02-05-2020_08-37-51-750;-8.905669;16.44216;2.090977;438.09;216.02;189.3262;169.1249;114.22593
02-05-2020_08-37-51-770;-10.858267;16.03904;8.151783;439.0118;213.9661;171.8057;159.3189;116.03958
02-05-2020_08-37-51-790;-9.927587;16.78679;5.222579;440.4898;215.0424;180.821;164.0071;114.04718
02-05-2020_08-37-51-810;-8.119299;17.29311;0.8974652;433.9468;215.047;194.135;169.2756;113.28419
02-05-2020_08-37-51-830;-10.401888;15.968885;7.708549;437.5279;214.2217;174.9286;162.5189;116.08791
02-05-2020_08-37-51-850;-14.718588;13.565969;18.22618;443.1059;214.867;143.939;147.5147;121.55683
02-05-2020_08-37-51-870;-10.535977;16.27389;6.512659;438.0409;215.2336;174.7236;162.2625;116.0477
02-05-2020_08-37-51-890;-14.045839;14.082439;16.82204;442.5215;214.1164;145.3783;145.4828;119.2946
02-05-2020_08-37-51-910;-13.037596;15.157336;13.707561;444.2883;216.1721;155.8931;153.2866;119.569
02-05-2020_08-37-51-930;-9.110667;16.7677;2.962587;436.4465;217.0301;187.606;168.2096;113.42989
02-05-2020_08-37-51-950;-13.795068;14.446406;14.900928;444.4548;216.0224;151.4729;150.9237;119.91476
02-05-2020_08-37-51-970;-9.506697;17.45039;3.735057;437.0614;215.864;183.2776;167.6735;113.66213
02-05-2020_08-37-51-990;-10.406722;16.2528;6.648591;440.6768;216.7049;176.6668;161.9682;115.15176
02-05-2020_08-37-52-010;-7.839717;17.12182;-0.245759;435.2174;216.8628;195.9215;171.5558;113.14043
02-05-2020_08-37-52-030;-11.170929;14.831147;9.08094;436.6944;215.4306;170.1216;159.5703;116.28373
02-05-2020_08-37-52-050;-7.716276;17.05988;-0.241127;432.4102;215.2704;194.4516;172.061;111.96169
02-05-2020_08-37-52-070;-11.012287;15.373249;9.390672;436.8094;215.7896;167.7081;157.8081;118.16225
02-05-2020_08-37-52-090;-14.257295;13.532277;17.28914;442.2939;214.1734;143.6261;147.5435;118.16201
02-05-2020_08-37-52-110;-12.077678;15.368164;11.121631;439.37;217.3362;163.0979;156.191;116.2243
02-05-2020_08-37-52-130;-9.568676;16.6769;4.102143;437.1527;218.4686;180.8511;164.9196;114.21137
02-05-2020_08-37-52-150;-8.758461;17.77132;2.230752;436.7852;216.5042;190.1668;171.3267;113.62086
02-05-2020_08-37-52-170;-8.524057;18.06496;1.260085;435.1091;217.0354;192.2217;172.0825;113.6837
02-05-2020_08-37-52-190;-11.179399;16.16502;8.861417;441.0949;215.8284;170.8362;158.9771;114.69386
02-05-2020_08-37-52-210;-9.590852;16.70862;3.876352;437.1212;216.341;185.1227;167.2908;114.51139
02-05-2020_08-37-52-230;-11.05063;15.611387;7.953664;440.9109;216.7843;173.65;162.1056;115.30354
02-05-2020_08-37-52-250;-12.964637;14.714385;15.073043;438.7179;214.4557;151.3715;151.9741;119.04259
02-05-2020_08-37-52-270;-10.050744;16.39341;5.536979;438.7013;215.0405;177.9104;165.3842;114.69662
02-05-2020_08-37-52-290;-8.671339;17.58187;1.501476;436.4491;216.4522;190.7655;169.1907;110.71379
02-05-2020_08-37-52-310;-9.722467;16.47797;3.960442;439.9296;216.7404;184.0852;167.1806;114.28136
02-05-2020_08-37-52-330;-9.481245;16.89908;3.116624;435.7796;215.4602;182.4361;166.7251;113.60608
02-05-2020_08-37-52-350;-8.676553;17.83468;1.189181;434.8532;216.329;190.0414;170.9377;113.24482
02-05-2020_08-37-52-370;-10.050022;16.74011;5.109973;435.8005;216.0974;181.3832;164.8354;113.19867
02-05-2020_08-37-52-390;-9.084566;16.14738;2.516335;435.8928;213.5106;183.4826;165.8157;112.17709
02-05-2020_08-37-52-410;-10.106147;15.871938;4.472758;438.9719;214.2816;179.0875;163.0219;111.42033
02-05-2020_08-37-52-430;-9.426812;16.13032;3.163592;437.1952;214.0965;179.5148;165.257;112.50667
02-05-2020_08-37-52-450;-12.507695;14.586673;12.68533;439.2699;214.3008;154.794;153.027;118.49652
02-05-2020_08-37-52-470;-14.963179;13.290526;19.3147;446.2235;212.8019;136.4254;142.965;117.93785
02-05-2020_08-37-52-490;-11.033607;14.793192;9.357931;434.7054;213.3228;166.7034;159.6038;116.98026
02-05-2020_08-37-52-509;-14.443077;13.457568;17.86541;445.4517;214.2633;142.9702;144.9703;118.58896
02-05-2020_08-37-52-529;-11.39605;15.662653;8.571635;439.8832;216.2293;166.9316;158.9017;116.26384
02-05-2020_08-37-52-550;-8.796404;17.42423;1.546584;437.1035;213.2788;186.5555;166.4121;111.82846
02-05-2020_08-37-52-569;-12.261767;15.335792;9.888262;441.2521;215.1817;163.256;155.9921;116.34689
02-05-2020_08-37-52-589;-8.816872;16.84315;1.768708;434.7935;216.3076;187.498;168.7629;112.78458
02-05-2020_08-37-52-609;-9.503537;16.6553;3.855249;438.8975;214.7025;183.6073;166.3015;113.92146
02-05-2020_08-37-52-629;-8.313097;17.48318;1.150672;438.625;214.1528;191.9036;169.8651;110.4967
02-05-2020_08-37-52-649;-9.692446;16.76338;6.017753;436.6242;213.7049;178.5786;166.411;114.17734
02-05-2020_08-37-52-669;-15.05458;13.804393;20.47391;446.0125;214.4344;137.5703;142.942;120.30885
02-05-2020_08-37-52-689;-9.758064;16.20367;7.461628;434.9321;214.0575;174.6195;161.06;114.19551
02-05-2020_08-37-52-709;-15.013294;13.638487;20.58223;445.7017;214.8098;136.4011;144.2569;119.81001
02-05-2020_08-37-52-729;-9.151039;17.33374;3.960309;436.5492;216.3157;184.845;168.2345;113.75269
02-05-2020_08-37-52-749;-9.637425;16.88472;4.036494;437.6346;217.1685;182.7636;166.8012;114.71677
02-05-2020_08-37-52-769;-11.660286;14.572371;9.469271;438.7724;219.2201;167.0684;156.9355;117.68632
02-05-2020_08-37-52-789;-9.06254;16.37677;2.766336;438.1624;216.7599;187.2551;168.4411;113.31309
02-05-2020_08-37-52-809;-9.528764;16.22665;4.28191;436.2889;215.1727;179.1765;166.0767;114.11575
02-05-2020_08-37-52-829;-11.87133;15.725245;10.420316;439.318;215.8632;164.5577;157.9733;116.65524
02-05-2020_08-37-52-849;-9.310864;16.36989;3.264723;435.1591;214.7121;183.6844;165.9722;113.23701
02-05-2020_08-37-52-869;-14.092988;13.075502;18.01156;443.7379;216.2036;146.2593;149.3433;121.08502
02-05-2020_08-37-52-889;-14.88645;12.828584;20.42537;447.7355;216.5426;137.5751;143.8142;120.57584
02-05-2020_08-37-52-909;-13.517587;14.234904;16.14664;443.089;214.4907;150.0647;149.6254;118.28583
02-05-2020_08-37-52-929;-14.642181;14.080527;18.46761;444.3304;214.9209;141.5734;145.4322;118.7107
02-05-2020_08-37-52-949;-10.319365;16.05686;5.694464;435.4567;216.8262;175.5662;161.0696;115.55643
02-05-2020_08-37-52-969;-8.554853;17.16244;0.8822451;434.8964;214.9071;190.3979;171.3405;114.12389
02-05-2020_08-37-52-989;-12.628786;15.139877;13.790841;439.7425;213.1119;155.3335;152.9104;118.27986
02-05-2020_08-37-53-009;-14.423264;14.067132;19.22154;445.0629;216.1472;142.6646;145.8729;120.61741
02-05-2020_08-37-53-029;-10.981517;16.78667;8.360219;439.1965;216.9725;170.8444;161.7155;116.36138
02-05-2020_08-37-53-049;-9.775772;16.84128;4.792882;439.8505;216.4412;181.7586;165.5414;114.30483
02-05-2020_08-37-53-069;-8.889659;17.08889;3.685368;433.8883;215.2088;186.0041;167.5704;113.4754
02-05-2020_08-37-53-089;-10.255615;16.75102;6.302589;440.6993;216.5247;179.2019;163.7669;115.77622
02-05-2020_08-37-53-109;-11.293097;15.956059;9.532694;439.9623;213.7988;166.2839;157.8599;115.03243
02-05-2020_08-37-53-129;-9.191701;16.67089;2.698255;436.2427;216.7103;182.9503;167.4597;112.95261
02-05-2020_08-37-53-149;-12.212742;14.534726;10.902675;440.7031;212.4396;159.4852;154.5286;118.69972
02-05-2020_08-37-53-169;-10.519209;15.296288;6.206077;437.9758;215.382;176.7391;162.1272;115.6843
02-05-2020_08-37-53-189;-10.326825;15.78706;6.493714;440.5952;213.9518;175.642;161.4218;114.762
02-05-2020_08-37-53-209;-10.813831;15.600244;7.964193;441.5683;215.9581;173.0187;161.2012;117.25077
02-05-2020_08-37-53-229;-11.415892;15.709158;8.314267;439.7564;215.5217;170.151;158.6603;116.90852
02-05-2020_08-37-53-249;-11.102097;14.917117;8.391256;437.7739;215.0044;169.4703;158.9569;116.41702
02-05-2020_08-37-53-269;-10.383276;15.733589;5.697273;438.7026;217.1559;179.705;163.3096;116.33183
02-05-2020_08-37-53-289;-10.586802;15.747526;6.824783;439.5588;216.7892;175.1168;162.0038;116.0997
02-05-2020_08-37-53-309;-11.419634;14.873695;10.481397;438.7151;215.0349;166.1442;157.787;118.36552
02-05-2020_08-37-53-329;-10.517034;15.405007;6.507225;439.2707;216.9166;174.6123;161.267;116.85633
02-05-2020_08-37-53-349;-10.599147;15.14923;5.796362;436.4228;215.5929;175.0655;163.0627;117.31647
02-05-2020_08-37-53-369;-10.713769;15.637729;7.405363;439.8606;215.0157;172.6582;160.4275;116.60341
02-05-2020_08-37-53-389;-10.179832;16.33133;6.787523;438.2939;214.8537;176.0315;161.3837;115.3431
02-05-2020_08-37-53-409;-10.495935;16.18981;8.22415;437.8459;213.8607;173.2048;159.9774;115.65386
02-05-2020_08-37-53-429;-10.329837;16.50128;7.260913;438.5428;213.8773;173.9007;160.0932;115.12714
02-05-2020_08-37-53-449;-10.923036;15.965672;8.171243;439.1443;214.0832;173.4484;161.3425;116.5333
02-05-2020_08-37-53-469;-9.968362;16.82177;5.445369;435.2437;213.75;177.7476;160.682;114.40883
02-05-2020_08-37-53-489;-11.048499;16.39122;7.724665;439.5818;215.3825;174.6879;161.0439;116.36229
02-05-2020_08-37-53-509;-10.503476;16.01748;7.196392;437.8311;213.9805;172.6978;159.2241;116.08289
02-05-2020_08-37-53-529;-10.847977;15.538247;6.819108;439.8787;214.5776;172.4217;159.2505;114.82398
02-05-2020_08-37-53-549;-10.822634;15.802144;7.543852;438.1903;214.5833;172.3327;159.9429;114.98798
02-05-2020_08-37-53-569;-11.224625;15.897216;8.318073;439.795;215.2345;172.4582;159.0925;115.51085
02-05-2020_08-37-53-589;-10.68884;15.632271;7.225114;438.1599;213.8442;173.8294;158.8968;114.75069
02-05-2020_08-37-53-609;-11.20046;15.432972;7.791087;437.0195;215.9045;173.9629;160.9394;117.87959
02-05-2020_08-37-53-629;-10.772876;15.503654;7.692292;437.0371;214.0654;171.2932;160.6438;116.71072
02-05-2020_08-37-53-649;-10.665882;15.760635;7.389778;438.1799;214.0537;172.6248;159.8784;115.50322
02-05-2020_08-37-53-669;-10.754493;15.42456;6.474287;438.1061;214.304;172.5801;159.2011;115.20624
02-05-2020_08-37-53-689;-10.652266;15.074528;6.567068;437.663;213.7914;173.3508;160.9195;116.73431
02-05-2020_08-37-53-709;-10.878072;15.459849;7.055718;439.5611;214.1195;171.5122;159.3556;117.32265
02-05-2020_08-37-53-729;-10.824867;15.958225;7.462876;440.605;215.6907;173.2994;160.0677;116.28731
02-05-2020_08-37-53-749;-10.718051;16.56937;8.370954;440.0207;214.9151;172.2427;161.4968;115.70711
02-05-2020_08-37-53-769;-10.594316;16.60644;7.957203;439.2092;215.8552;174.3895;160.8968;116.31908
02-05-2020_08-37-53-789;-11.027894;16.53253;8.729918;439.3929;214.9715;170.5211;159.1967;117.83637
02-05-2020_08-37-53-809;-10.795777;16.57775;7.541918;440.3805;215.0715;174.2158;160.5915;116.48086
02-05-2020_08-37-53-829;-11.036294;16.50504;7.70928;440.5715;214.0365;171.2898;159.309;115.71296
02-05-2020_08-37-53-849;-11.182364;16.5172;7.817735;439.569;213.6516;171.9732;159.695;115.74438
02-05-2020_08-37-53-869;-10.732559;16.44292;7.933127;438.9988;213.5621;171.4251;160.3106;116.17162
02-05-2020_08-37-53-889;-10.904634;16.02672;7.698061;440.0694;215.0896;171.1838;157.9298;115.05139
02-05-2020_08-37-53-909;-10.799165;15.861516;6.988937;439.7171;215.5849;172.6492;159.1842;116.44767
02-05-2020_08-37-53-929;-10.612692;15.799828;6.62094;438.5278;216.5556;175.2212;161.5975;115.96716
02-05-2020_08-37-53-949;-10.73588;15.440701;8.255077;438.0185;215.5126;171.2207;159.0138;116.11637
02-05-2020_08-37-53-969;-10.931282;15.122871;8.332393;437.249;219.4362;175.9028;161.4831;117.29629
02-05-2020_08-37-53-989;-10.840676;15.226521;7.514424;438.2818;215.3484;174.4047;159.9645;117.02119
02-05-2020_08-37-54-009;-10.611422;15.29317;6.732035;438.8548;218.0883;175.2643;160.9965;118.56897
02-05-2020_08-37-54-029;-10.647128;14.759824;6.457247;438.7119;217.0296;174.6877;160.8791;118.29464
02-05-2020_08-37-54-049;-10.684602;15.148094;6.747151;438.0455;216.9965;175.2155;162.893;118.98904
02-05-2020_08-37-54-069;-11.067786;14.796509;7.103537;438.3414;215.7062;174.6144;160.7438;116.48615
02-05-2020_08-37-54-089;-10.441311;14.829301;7.039459;439.0104;217.2821;175.5284;160.5927;117.89715
02-05-2020_08-37-54-109;-11.206893;15.618182;7.595215;438.8726;217.0176;175.5513;162.2224;119.29479
02-05-2020_08-37-54-129;-11.011334;15.252979;7.612282;437.4151;216.9371;175.4745;161.0341;119.02396
02-05-2020_08-37-54-149;-10.736306;15.688757;7.340398;437.2352;216.665;175.5365;159.7704;116.83028
02-05-2020_08-37-54-169;-10.760695;15.738603;7.19257;436.6145;217.5853;175.7333;163.2368;119.19944
02-05-2020_08-37-54-189;-10.464066;15.88852;7.307175;438.3042;216.886;176.6963;161.4599;118.32109
02-05-2020_08-37-54-209;-10.793951;15.922255;7.230557;438.4202;218.1642;177.4528;161.2859;118.41496
02-05-2020_08-37-54-229;-10.808973;15.809447;7.531888;439.1345;218.2825;176.5324;161.5328;119.38366
02-05-2020_08-37-54-249;-10.773799;15.807564;7.268594;439.6837;217.4069;176.2776;161.112;117.58752
02-05-2020_08-37-54-269;-10.762462;15.3436;7.524085;439.0837;216.4815;175.8191;161.6512;118.53677
02-05-2020_08-37-54-289;-10.74707;16.20649;7.641423;438.8167;218.3988;175.8084;161.8909;118.1806
02-05-2020_08-37-54-309;-10.836287;16.18702;7.701254;439.4956;216.4353;178.3845;163.2307;118.91758
02-05-2020_08-37-54-329;-10.963824;15.936417;8.321042;439.6061;217.1961;174.5844;161.4662;117.6366
02-05-2020_08-37-54-349;-10.895462;15.624908;7.859229;436.9441;216.9843;176.3502;163.1032;118.35621
02-05-2020_08-37-54-369;-11.084917;15.586195;7.183272;438.6882;218.8057;176.9802;163.0681;118.63615
02-05-2020_08-37-54-389;-10.870028;16.22037;7.445207;439.4678;220.6723;178.1143;163.3324;119.70387
02-05-2020_08-37-54-409;-10.932976;15.498261;7.46331;437.9378;219.5213;177.436;162.326;119.31219
02-05-2020_08-37-54-429;-11.031295;14.923585;7.583946;438.0854;220.233;178.0965;165.1349;120.24364
02-05-2020_08-37-54-449;-10.544391;14.907925;7.788898;438.0155;221.4451;177.3265;165.8957;121.25368
02-05-2020_08-37-54-469;-10.935715;15.472495;7.77136;439.0368;219.2056;176.3703;164.3391;119.38148
02-05-2020_08-37-54-489;-10.738056;15.994589;7.912161;439.4785;219.7948;176.4986;163.719;118.68869
02-05-2020_08-37-54-509;-10.679917;15.867037;7.776917;439.4645;218.9223;176.9617;164.305;120.04355
02-05-2020_08-37-54-529;-10.889047;15.607515;8.235962;439.3579;218.3742;175.7038;162.6906;118.91592
02-05-2020_08-37-54-549;-10.718266;15.798727;7.65943;438.8958;218.7032;176.5159;164.2464;118.69872
02-05-2020_08-37-54-569;-11.088145;16.74502;7.529989;439.1829;219.9864;177.1578;164.1577;118.39865
02-05-2020_08-37-54-589;-10.543766;16.55654;7.207764;439.4137;218.5606;176.3764;164.0297;118.61086
02-05-2020_08-37-54-609;-11.31775;16.23269;7.156406;438.7877;219.121;175.9148;163.3837;118.65321
02-05-2020_08-37-54-629;-10.615067;16.29834;7.098773;437.2112;218.8559;176.2749;163.7899;117.79132
02-05-2020_08-37-54-649;-10.931149;16.2516;8.140658;437.9961;218.4938;175.2363;163.4311;117.03169
02-05-2020_08-37-54-669;-10.977374;16.65989;8.104316;438.5312;219.4129;175.6095;164.7789;118.8435
02-05-2020_08-37-54-689;-10.758542;16.51236;7.841248;439.1362;219.5283;175.932;164.9004;118.86792
02-05-2020_08-37-54-709;-10.755129;15.275841;7.340523;437.9731;218.4972;175.0906;162.239;117.23574
02-05-2020_08-37-54-729;-11.199586;14.921172;7.135915;437.7107;218.8703;176.2185;161.7241;118.77429
02-05-2020_08-37-54-749;-10.943512;15.083223;6.826108;437.542;217.3689;174.256;161.3102;117.50265
02-05-2020_08-37-54-769;-10.507757;15.711738;6.659511;437.412;217.4913;175.5058;163.5076;117.35811
02-05-2020_08-37-54-789;-10.878817;15.492185;7.178622;437.9947;218.2877;174.6325;160.2654;116.00433
02-05-2020_08-37-54-809;-11.052834;14.577401;6.792768;437.9282;216.9416;174.9239;162.2429;116.65813
02-05-2020_08-37-54-829;-10.62755;15.018614;6.532139;438.22;216.2974;176.4591;163.2437;117.11464
02-05-2020_08-37-54-849;-10.738817;14.928553;7.76984;439.87;216.6794;173.2872;160.2352;116.95916
02-05-2020_08-37-54-869;-11.03746;15.545884;7.961622;439.4624;215.0604;173.1316;160.5452;116.28023
