Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
02-05-2020_20-41-40-986;-10.756967;26.56207;7.291101;395.2225;294.6071;226.9551;215.6994;140.1276
02-05-2020_20-41-41-006;-11.658524;25.52835;9.88115;398.9632;294.3499;218.2585;212.4615;140.2721
02-05-2020_20-41-41-029;-10.853291;24.40323;8.382022;398.5626;296.839;223.362;213.1321;141.0657
02-05-2020_20-41-41-049;-10.67165;24.55814;6.46044;401.056;294.2412;223.7472;213.1019;138.8274
02-05-2020_20-41-41-069;-11.351495;24.0571;7.86643;399.63;294.5702;219.9691;212.1686;141.1593
02-05-2020_20-41-41-089;-11.184639;23.64887;7.550045;398.8558;294.8919;222.0802;212.1525;140.8877
02-05-2020_20-41-41-109;-10.961728;22.74413;6.749837;399.0761;295.3396;222.4313;212.887;139.7559
02-05-2020_20-41-41-129;-11.263947;21.57438;6.427733;397.7876;295.5578;220.4959;211.766;139.1372
02-05-2020_20-41-41-149;-11.213379;22.14222;5.989083;395.2837;295.2274;220.947;213.2565;139.5771
02-05-2020_20-41-41-169;-11.105252;22.95769;6.215767;396.7206;293.5083;222.081;211.3772;139.208
02-05-2020_20-41-41-189;-11.159457;23.27535;7.000348;401.57;296.0601;221.1719;212.3167;139.5527
02-05-2020_20-41-41-209;-11.007655;23.18115;6.915563;398.8775;296.0919;222.3174;212.2856;139.8725
02-05-2020_20-41-41-229;-11.303391;23.3095;8.094017;403.7189;294.4403;218.3197;210.9045;138.3526
02-05-2020_20-41-41-249;-11.298703;24.80385;8.505987;403.1643;293.505;218.5707;210.2203;137.8163
02-05-2020_20-41-41-269;-11.552626;25.30694;8.720738;405.7627;293.4245;218.7143;211.4117;139.5759
02-05-2020_20-41-41-289;-11.049043;25.90792;8.830427;408.0298;294.2846;221.5963;212.1549;140.1211
02-05-2020_20-41-41-309;-11.171;25.43497;8.708863;404.7817;294.2168;220.6398;211.2185;138.7472
02-05-2020_20-41-41-329;-11.129443;25.77665;9.080813;402.5919;295.6804;220.5959;212.3297;139.157
02-05-2020_20-41-41-349;-11.236963;26.31819;9.902091;407.4263;293.9974;220.4034;212.6032;139.1355
02-05-2020_20-41-41-369;-11.155296;26.69122;9.788994;401.1043;295.0655;221.0368;211.6228;138.8103
02-05-2020_20-41-41-389;-11.204214;25.51668;9.534896;398.1346;294.868;220.3484;212.6631;139.3888
02-05-2020_20-41-41-409;-10.94844;25.01356;8.430946;405.6883;296.024;221.106;212.7843;139.3926
02-05-2020_20-41-41-429;-11.004888;25.37263;8.609694;399.4831;295.2236;220.6858;211.4294;138.8981
02-05-2020_20-41-41-449;-10.794407;24.83643;7.689092;400.2825;295.1054;222.4569;213.1297;138.3594
02-05-2020_20-41-41-469;-11.328664;23.74004;7.441839;400.7269;295.8862;220.807;211.3051;139.3637
02-05-2020_20-41-41-489;-10.85432;22.69813;6.640869;402.5872;296.1033;221.0088;212.1199;140.7159
02-05-2020_20-41-41-509;-11.008086;22.02052;6.372166;400.0529;294.328;220.2904;212.1579;139.0639
02-05-2020_20-41-41-529;-11.174623;22.61732;6.572877;399.9871;296.7118;221.5345;211.3657;139.8186
02-05-2020_20-41-41-549;-11.446743;22.80059;7.309159;398.383;295.391;221.1399;211.7752;139.5297
02-05-2020_20-41-41-569;-11.43704;22.75247;7.171328;401.6058;295.2048;219.3529;211.3261;139.7468
02-05-2020_20-41-41-589;-11.568844;22.21751;6.681101;401.5107;295.5014;222.1499;212.0979;140.0463
02-05-2020_20-41-41-609;-11.011435;22.72209;6.70559;403.9579;295.7729;222.585;212.357;140.4939
02-05-2020_20-41-41-629;-11.501496;24.04701;7.867169;400.8688;296.9689;220.4679;212.2272;141.1617
02-05-2020_20-41-41-649;-11.114336;24.55683;7.823668;402.7591;297.9093;223.2177;213.3792;139.6497
02-05-2020_20-41-41-669;-11.231645;24.57259;8.015074;400.8916;296.9777;223.8475;213.2884;140.7879
02-05-2020_20-41-41-689;-11.151344;24.66338;8.097842;398.7449;296.584;222.932;213.2409;141.4503
02-05-2020_20-41-41-709;-11.051863;25.58034;8.454006;400.6983;297.6141;224.7932;214.2642;142.1532
02-05-2020_20-41-41-729;-11.267385;26.43846;9.12428;395.1488;296.9076;222.8476;212.7323;141.2533
02-05-2020_20-41-41-749;-10.98163;26.39937;9.827482;396.4018;296.4779;222.8424;213.3719;141.2332
02-05-2020_20-41-41-769;-11.004706;26.33697;8.659498;398.3726;298.2274;223.4965;214.2519;140.9815
02-05-2020_20-41-41-789;-11.095702;25.05987;9.306576;398.9952;295.7053;223.8349;213.8891;141.2345
02-05-2020_20-41-41-809;-11.33685;25.33193;8.576653;401.0911;298.0648;225.8098;216.8208;144.5638
02-05-2020_20-41-41-829;-11.548539;24.84483;8.516458;392.0729;296.8175;223.466;213.6031;141.5624
02-05-2020_20-41-41-849;-11.298304;23.67928;7.763693;393.4614;299.7024;224.3333;214.8222;142.9699
02-05-2020_20-41-41-869;-11.18345;22.13528;7.257522;390.8682;296.8498;223.0848;214.2751;141.6404
02-05-2020_20-41-41-889;-11.427004;22.179;7.2416;393.8062;297.5703;223.6995;215.0911;142.6959
02-05-2020_20-41-41-909;-11.250628;22.68852;6.457641;398.0372;297.9124;224.8129;216.212;142.4573
02-05-2020_20-41-41-929;-11.214295;22.92949;6.411469;397.5338;299.8733;225.1408;216.0981;142.3253
02-05-2020_20-41-41-949;-11.365421;22.09217;6.637139;395.5746;298.7494;224.8157;214.5335;142.7568
02-05-2020_20-41-41-969;-11.215652;22.24488;6.193314;396.3807;298.059;225.9507;214.3332;142.1623
02-05-2020_20-41-41-989;-10.961915;23.21951;7.019598;394.5791;297.3947;223.5133;213.9682;141.9928
02-05-2020_20-41-42-009;-11.327529;24.09882;7.852403;399.088;295.8713;221.4272;211.9732;141.3339
02-05-2020_20-41-42-029;-10.981361;24.63619;8.549832;398.8677;296.3342;222.3036;213.9524;140.4928
02-05-2020_20-41-42-049;-11.494442;24.21698;7.667681;398.2172;298.6361;224.2435;214.5104;141.9043
02-05-2020_20-41-42-069;-11.075257;25.26344;8.348154;399.7152;296.5141;222.2684;213.271;140.5257
02-05-2020_20-41-42-089;-11.593975;26.57996;8.995123;402.2452;296.9031;222.3609;212.9127;140.252
02-05-2020_20-41-42-109;-11.661416;27.40194;9.777842;400.0613;295.4332;222.3932;213.5107;140.5782
02-05-2020_20-41-42-129;-11.579416;26.75726;9.880106;404.7479;297.3982;224.0285;214.8184;141.021
02-05-2020_20-41-42-149;-11.331927;26.15643;9.587585;399.5035;297.4672;221.6928;213.893;140.4211
02-05-2020_20-41-42-169;-10.956977;26.43028;8.76523;402.7688;294.6085;222.3104;214.0536;138.6927
02-05-2020_20-41-42-189;-10.863201;26.17764;9.168757;400.2839;295.4153;220.7359;213.1351;139.1882
02-05-2020_20-41-42-209;-11.066892;25.45431;8.824342;395.6434;296.5484;222.3693;213.4295;140.0258
02-05-2020_20-41-42-229;-11.331093;23.91633;8.805037;398.8974;294.8635;219.6326;211.2823;139.9007
02-05-2020_20-41-42-249;-11.652058;23.29335;8.160609;402.6805;295.9651;219.9678;211.6128;140.1702
02-05-2020_20-41-42-269;-11.15572;23.28468;7.789866;405.0509;295.23;221.0532;211.9461;140.6018
02-05-2020_20-41-42-289;-11.326586;23.39027;6.819771;400.0805;294.8371;221.3136;210.6849;139.1473
02-05-2020_20-41-42-309;-11.292201;23.15845;6.987985;400.4577;294.1409;220.0316;211.4244;139.6029
02-05-2020_20-41-42-329;-11.410871;21.831;5.961216;395.0968;295.3547;221.5862;212.8041;140.1763
02-05-2020_20-41-42-349;-11.134111;21.83381;6.42511;398.1762;295.1971;222.3102;212.9251;140.7085
02-05-2020_20-41-42-369;-11.170974;22.47004;6.699531;403.5974;293.4282;218.8638;212.0949;138.5685
02-05-2020_20-41-42-389;-11.384912;22.88598;7.056139;398.0778;294.7513;220.3082;211.3443;139.7372
02-05-2020_20-41-42-409;-10.96672;23.01892;7.357611;401.7332;295.9084;220.6206;211.2881;140.4085
02-05-2020_20-41-42-429;-10.851144;23.05869;6.988059;399.8804;295.2941;219.8621;211.8856;139.8071
02-05-2020_20-41-42-449;-11.388778;24.08468;7.674702;402.673;294.6204;220.369;210.6739;139.5415
02-05-2020_20-41-42-469;-11.323835;25.29937;8.511339;407.0653;295.699;221.4877;213.7933;139.857
02-05-2020_20-41-42-489;-11.278145;25.61494;8.760162;401.4668;294.7153;221.4202;211.6817;139.2801
02-05-2020_20-41-42-509;-11.218818;25.8019;8.672795;403.1662;296.4601;221.0968;213.6438;139.9826
02-05-2020_20-41-42-529;-11.188991;25.3626;7.697542;407.0411;295.3858;223.0169;214.4266;140.2115
02-05-2020_20-41-42-549;-11.16229;26.39718;8.548518;406.3639;295.6807;222.2803;213.0025;139.7072
02-05-2020_20-41-42-569;-11.460508;26.46539;9.166164;406.0824;295.3189;219.9228;211.8857;140.479
02-05-2020_20-41-42-589;-11.343504;25.50955;8.967551;410.2027;295.3778;221.3082;212.8033;140.8128
02-05-2020_20-41-42-609;-11.255437;24.19435;9.065618;414.1566;294.6559;217.8312;210.0049;138.6245
02-05-2020_20-41-42-629;-11.134649;24.12995;7.582387;413.204;294.2454;221.5325;212.7761;139.0337
02-05-2020_20-41-42-649;-11.757146;24.46841;8.716629;402.1956;294.1032;217.827;209.7794;139.7918
02-05-2020_20-41-42-669;-11.372398;23.97289;7.614653;403.6195;295.9017;222.1355;213.6617;140.0911
02-05-2020_20-41-42-689;-10.67899;23.20894;6.895185;414.7003;295.6245;222.6337;212.3207;139.656
02-05-2020_20-41-42-709;-11.469603;21.73093;8.837944;411.8509;295.4798;216.5852;210.8714;140.4301
02-05-2020_20-41-42-729;-13.333087;21.21446;13.923784;404.9052;297.6272;207.2853;202.0969;142.8989
02-05-2020_20-41-42-749;-13.072193;22.14822;13.849457;404.6809;294.9257;206.5309;202.6276;141.0971
02-05-2020_20-41-42-769;-15.513608;20.89105;21.18977;415.1696;297.6456;189.1008;194.2623;144.1007
02-05-2020_20-41-42-789;-10.489827;23.75138;6.280608;398.4766;295.3069;227.1621;215.3336;137.8872
02-05-2020_20-41-42-809;-7.577799;25.6456;-4.01937;393.8227;294.1651;249.7715;228.8083;133.6754
02-05-2020_20-41-42-829;-19.93789;19.36801;35.70269;424.1552;298.6408;159.7858;175.4361;150.0236
02-05-2020_20-41-42-849;-7.4818;28.38095;-4.123098;409.5104;293.3803;250.2056;228.9009;134.7887
02-05-2020_20-41-42-869;-2.243837;31.34798;-19.2898;405.6448;291.8648;283.165;251.0352;129.0521
02-05-2020_20-41-42-889;-9.037676;26.69389;1.706902;408.7263;294.0597;237.0749;222.9752;136.7427
02-05-2020_20-41-42-909;-18.66772;21.11164;30.38784;421.4057;300.0341;175.0104;185.0364;150.1988
02-05-2020_20-41-42-929;-11.345262;26.53402;8.723389;416.0095;297.9716;227.3223;216.3909;140.8653
02-05-2020_20-41-42-949;-13.007535;25.07337;14.571539;421.4628;296.8657;208.1921;205.2005;142.1209
02-05-2020_20-41-42-969;-18.17576;21.31856;29.3775;423.9847;301.1629;175.6684;185.5875;149.7284
02-05-2020_20-41-42-989;-13.750237;22.99655;15.359328;413.7997;297.8603;206.31;203.679;142.6167
02-05-2020_20-41-43-009;-10.983697;24.61423;6.942795;418.6192;296.4015;225.4424;216.1201;140.7544
02-05-2020_20-41-43-029;-9.912936;25.86537;3.6528;408.3036;296.1927;231.4139;220.6102;138.7457
02-05-2020_20-41-43-049;-11.571362;24.35933;9.23487;415.0656;297.4079;219.005;211.4032;139.8484
02-05-2020_20-41-43-069;-11.346055;23.33119;6.782071;413.1813;296.0127;224.6435;215.254;140.0118
02-05-2020_20-41-43-089;-12.209916;21.83911;9.616589;411.8548;295.575;215.0375;207.7333;140.8551
02-05-2020_20-41-43-109;-10.997488;23.33976;6.118045;412.6995;297.0999;224.7506;214.7591;140.8806
02-05-2020_20-41-43-129;-11.733435;23.29261;8.58482;409.6212;298.4118;220.7031;213.3022;142.6442
02-05-2020_20-41-43-149;-11.453023;23.21821;7.648224;408.4233;297.1116;222.7805;214.2677;140.3908
02-05-2020_20-41-43-169;-11.391887;22.78522;7.912581;406.8686;298.9623;222.781;214.4022;140.6178
02-05-2020_20-41-43-189;-11.608431;23.03345;8.057665;408.4393;295.9957;220.453;211.6944;140.2319
02-05-2020_20-41-43-209;-11.305016;24.41352;8.701719;412.0255;297.9472;222.1499;214.1003;140.6788
02-05-2020_20-41-43-229;-11.383077;25.19862;9.304499;411.4038;296.6905;222.5047;213.3649;140.9825
02-05-2020_20-41-43-249;-11.599771;24.80859;9.102086;409.9532;296.7153;221.7852;213.5015;140.8795
02-05-2020_20-41-43-269;-11.383852;24.63906;8.35783;413.423;296.9232;221.8674;213.1603;141.2414
02-05-2020_20-41-43-289;-11.129749;24.94376;7.473331;415.5132;297.743;224.9243;215.3515;140.6547
02-05-2020_20-41-43-309;-11.440673;25.62964;7.97849;417.3637;296.1049;221.9755;213.6468;140.8184
02-05-2020_20-41-43-329;-11.424447;25.60965;8.942372;412.8288;298.2881;222.0529;211.2424;142.4087
02-05-2020_20-41-43-349;-11.624282;24.5227;9.301267;415.1221;297.5636;220.4004;213.1737;141.0523
02-05-2020_20-41-43-369;-11.102059;24.38193;7.767148;410.7239;296.3234;223.6002;214.616;140.7271
02-05-2020_20-41-43-389;-11.400468;24.61326;8.015648;413.5578;295.75;223.421;215.0666;140.3306
02-05-2020_20-41-43-409;-11.480282;24.74054;8.04027;415.6431;298.1281;222.5113;213.6038;140.8545
02-05-2020_20-41-43-429;-11.3571;24.0614;7.83251;410.7334;296.4474;221.5107;213.7491;142.1099
02-05-2020_20-41-43-449;-12.559914;22.24412;12.069159;411.4071;297.1096;209.4027;208.846;143.9155
02-05-2020_20-41-43-469;-12.548371;22.37224;9.681419;414.623;298.2104;212.3712;209.5745;142.1186
02-05-2020_20-41-43-489;-10.741691;23.66582;5.138516;408.7521;296.9017;227.571;217.1963;141.8471
02-05-2020_20-41-43-509;-10.020538;24.4793;3.355283;413.4322;297.13;234.2014;219.2411;140.4638
02-05-2020_20-41-43-529;-10.921912;23.68894;7.081336;416.8884;298.3072;226.6083;216.3052;141.8858
02-05-2020_20-41-43-549;-11.152095;22.87736;7.88477;409.3037;295.628;220.5801;212.1519;139.9554
02-05-2020_20-41-43-569;-10.973325;24.17563;6.295789;400.0999;296.3634;226.4766;215.9424;139.59
02-05-2020_20-41-43-589;-10.782723;24.91975;7.230479;401.4288;297.3056;227.7064;215.1254;139.7861
02-05-2020_20-41-43-609;-11.16733;25.10225;8.64615;399.1364;294.8861;223.1612;214.0019;140.4817
02-05-2020_20-41-43-629;-11.035113;24.36508;9.092002;403.095;296.1922;222.1192;212.4144;140.5218
02-05-2020_20-41-43-649;-10.82228;24.05056;8.409151;406.1302;294.1373;219.6743;210.6062;137.9451
02-05-2020_20-41-43-669;-11.166577;25.34996;8.134753;404.9359;295.8252;222.0727;213.7929;138.7889
02-05-2020_20-41-43-689;-11.460202;25.93121;9.467149;407.3152;296.6606;221.5356;212.2684;140.0233
02-05-2020_20-41-43-709;-10.891038;25.44041;10.567095;407.7456;295.8531;217.9855;210.2261;139.8243
02-05-2020_20-41-43-729;-11.281663;24.80161;8.774052;400.3736;296.3902;220.8847;211.2736;139.0204
02-05-2020_20-41-43-749;-11.007524;24.97024;8.294577;398.3402;294.0618;221.5935;212.3086;138.7848
02-05-2020_20-41-43-769;-11.069884;25.84994;7.699547;401.0852;294.7699;221.8665;212.4081;138.1891
02-05-2020_20-41-43-789;-11.340964;25.62717;8.524304;396.4621;293.3254;218.2135;212.4654;139.619
02-05-2020_20-41-43-809;-11.220531;25.10884;7.719106;398.5015;294.0722;220.8186;212.7052;139.5902
02-05-2020_20-41-43-829;-10.965732;23.84929;7.070005;401.1939;295.3754;223.1338;213.734;138.211
02-05-2020_20-41-43-849;-11.120496;23.83178;7.198941;398.7102;292.9384;216.9805;208.5905;135.6206
02-05-2020_20-41-44-049;-11.582256;24.92592;9.201826;407.0274;293.0983;218.323;211.7715;141.3881
02-05-2020_20-41-44-069;-11.468461;24.62659;9.137557;406.5867;294.7724;219.2415;211.647;139.1668
02-05-2020_20-41-44-089;-10.86327;24.74552;8.196019;401.6517;297.5194;224.0912;215.8387;140.43
02-05-2020_20-41-44-109;-11.420956;24.64589;8.67047;406.8229;295.9559;221.9138;211.1799;140.0688
02-05-2020_20-41-44-129;-11.239954;24.70364;7.766653;396.5587;295.89;224.1589;213.6891;140.0929
02-05-2020_20-41-44-149;-11.180989;25.12109;8.68185;399.932;295.2087;222.5923;212.6869;141.2224
02-05-2020_20-41-44-169;-11.524989;24.46892;9.090705;403.5099;295.3034;218.9402;211.6073;138.7305
02-05-2020_20-41-44-189;-11.106675;23.36049;7.952985;393.8715;297.0696;221.9299;212.9802;140.9207
02-05-2020_20-41-44-209;-11.10826;23.37728;6.744499;392.632;294.36;222.8634;213.597;140.7043
02-05-2020_20-41-44-229;-10.714609;23.92268;5.157252;396.9207;296.0482;228.3878;215.832;140.079
02-05-2020_20-41-44-249;-9.10789;25.08157;1.884192;396.5351;297.2152;238.9554;221.7204;138.8944
02-05-2020_20-41-44-269;-11.019009;23.7503;7.598667;400.0375;294.878;223.6506;214.3252;141.1777
02-05-2020_20-41-44-289;-12.376838;23.09592;12.096111;406.098;293.263;209.3827;207.5786;141.4348
02-05-2020_20-41-44-309;-13.045961;22.67642;12.273669;409.3352;296.9743;209.8755;206.8389;143.1422
02-05-2020_20-41-44-329;-12.488934;23.94859;11.873583;398.3229;298.0798;211.0929;210.7684;143.6633
02-05-2020_20-41-44-349;-10.805502;25.13419;7.103076;400.5617;298.7064;225.1701;217.0724;142.208
02-05-2020_20-41-44-369;-10.368492;25.14367;4.431522;398.3659;299.0601;233.5964;219.3082;139.0888
02-05-2020_20-41-44-389;-13.987145;22.37329;15.554358;401.4192;297.0005;201.1051;204.2885;145.0217
02-05-2020_20-41-44-409;-10.534842;24.76018;6.371769;397.8215;295.6853;227.2779;216.5484;140.938
02-05-2020_20-41-44-429;-7.713834;27.13619;-1.554803;390.7271;298.8627;251.2057;228.0442;138.4046
02-05-2020_20-41-44-449;-12.083435;24.68866;11.020577;398.2002;298.2911;219.1618;211.7096;142.8062
02-05-2020_20-41-44-469;-11.147782;25.07432;7.966409;399.4477;297.1833;223.8147;214.9726;140.8317
02-05-2020_20-41-44-488;-12.409599;23.77553;13.723418;400.9194;296.0708;208.8948;207.9206;142.3862
02-05-2020_20-41-44-509;-13.619068;24.15189;15.993185;401.9423;296.3291;205.3828;205.0818;145.1381
02-05-2020_20-41-44-528;-8.684657;27.38983;0.4972039;397.438;297.7527;246.8784;227.1714;137.8021
02-05-2020_20-41-44-548;-8.236392;26.34108;0.4762397;391.995;296.431;246.3254;226.8833;136.7958
02-05-2020_20-41-44-569;-12.282292;23.143;11.685277;400.7545;297.4443;215.1486;211.0762;142.7149
02-05-2020_20-41-44-589;-8.192788;26.13095;-0.2143712;394.7976;296.9873;245.8432;224.8229;136.8832
02-05-2020_20-41-44-609;-12.426661;23.82096;11.55001;400.7796;295.8449;212.1001;209.0694;142.0965
02-05-2020_20-41-44-629;-11.191472;24.53304;7.966008;402.8319;296.6835;222.6535;214.8973;140.3475
02-05-2020_20-41-44-648;-12.137108;23.13046;10.97135;397.0634;298.5474;213.3404;210.5239;143.5961
02-05-2020_20-41-44-668;-8.27162;24.95875;-0.6980138;394.0502;297.3464;245.8937;224.8238;137.3002
02-05-2020_20-41-44-688;-8.735045;25.50115;-1.974713;397.2558;297.9834;248.3464;226.3337;136.2476
02-05-2020_20-41-44-708;-7.828826;26.10211;-2.097112;390.6321;296.561;250.5664;226.3932;135.9557
02-05-2020_20-41-44-728;-8.85942;25.82955;-0.4241643;399.9535;297.5794;243.9395;221.8212;135.4748
02-05-2020_20-41-44-748;-8.299941;25.06013;-1.38123;384.545;297.3454;248.5223;227.7701;136.5907
02-05-2020_20-41-44-768;-12.694246;23.256;11.141201;391.9405;296.7032;210.5551;209.6227;142.2024
02-05-2020_20-41-44-788;-12.815326;23.72692;12.088377;396.5065;295.7507;208.4149;207.1988;141.995
02-05-2020_20-41-44-808;-12.314722;24.22349;12.354684;397.0395;295.6519;213.162;208.8462;141.3346
02-05-2020_20-41-44-828;-12.731928;24.19174;12.162946;396.0216;297.2405;211.5169;208.4378;142.0807
02-05-2020_20-41-44-848;-9.424002;25.44564;2.821154;391.0516;296.7933;236.461;219.3262;136.6828
02-05-2020_20-41-44-868;-13.658064;23.36641;15.913268;399.1043;296.5737;200.8299;202.3528;143.9673
02-05-2020_20-41-44-888;-13.504038;23.58417;14.735821;396.0511;297.2595;201.6766;206.0608;143.7725
02-05-2020_20-41-44-908;-12.814245;24.24694;12.636579;403.0154;297.89;208.852;207.3534;143.0606
02-05-2020_20-41-44-928;-8.912724;26.13845;-0.7089854;397.3049;298.4372;246.8785;225.4987;134.9622
02-05-2020_20-41-44-948;-13.769477;22.67211;14.945642;400.2904;295.6638;201.4696;202.613;143.9599
02-05-2020_20-41-44-968;-12.417037;23.6305;12.866798;402.4304;296.831;213.1667;208.638;142.919
02-05-2020_20-41-44-988;-7.388954;26.45146;-2.589853;392.4515;295.3853;252.185;228.2781;135.9074
02-05-2020_20-41-45-008;-12.907827;23.24048;14.310017;405.7291;295.7409;203.8555;204.6423;142.4549
02-05-2020_20-41-45-028;-12.851165;22.77264;12.873071;404.1474;295.885;207.364;206.9227;141.8385
02-05-2020_20-41-45-048;-12.582835;23.52456;12.512928;401.7472;295.3629;207.84;208.1487;142.5208
02-05-2020_20-41-45-068;-13.169175;23.55582;12.823344;397.3929;296.1172;207.4607;205.8612;143.2944
02-05-2020_20-41-45-088;-12.134457;24.28155;11.640209;402.1761;293.5484;212.6443;208.189;142.305
02-05-2020_20-41-45-108;-13.589639;22.65332;14.641682;403.3826;295.4065;204.6694;202.7636;142.556
02-05-2020_20-41-45-128;-12.628572;22.7148;12.308895;405.2144;294.8194;210.926;207.8312;141.3794
02-05-2020_20-41-45-148;-13.415014;23.47654;14.660899;403.7477;296.7144;203.4052;204.2445;142.9516
02-05-2020_20-41-45-168;-8.735283;27.23141;0.7060991;394.2107;298.4759;244.9366;224.5727;136.3094
02-05-2020_20-41-45-188;-7.636144;27.50836;-1.294583;394.5147;295.1591;250.0357;226.8017;134.7742
02-05-2020_20-41-45-208;-9.690874;25.69764;3.853526;399.2912;297.0983;235.5408;219.7666;136.9116
02-05-2020_20-41-45-228;-8.802011;25.86586;1.585403;394.5318;295.1725;238.7449;220.5724;136.07
02-05-2020_20-41-45-248;-11.616972;24.56591;11.29936;402.9594;296.33;217.0478;209.314;141.7817
02-05-2020_20-41-45-268;-11.288969;25.03757;10.541089;398.1492;295.1991;216.9495;210.959;140.5169
02-05-2020_20-41-45-288;-12.11337;24.73778;10.994137;395.1859;296.6539;215.1088;211.7094;141.921
02-05-2020_20-41-45-308;-11.904398;24.14326;11.318028;398.3989;295.9317;214.6407;210.227;140.9909
02-05-2020_20-41-45-328;-11.337713;24.56565;8.61267;401.9519;295.4129;220.0601;212.9927;140.1753
02-05-2020_20-41-45-348;-10.365914;25.63504;4.79446;406.235;297.8264;231.9079;216.5027;139.0664
02-05-2020_20-41-45-368;-11.069194;25.23577;8.056563;403.9949;297.8043;224.7957;214.4674;140.326
02-05-2020_20-41-45-388;-10.179779;25.0637;5.506354;398.5881;299.5259;233.9739;218.361;139.9284
02-05-2020_20-41-45-408;-11.38042;23.63876;8.840648;397.9909;297.1229;220.6368;212.7219;140.6667
02-05-2020_20-41-45-428;-11.681388;24.07952;8.752909;401.2259;299.0787;221.5673;214.5412;141.1843
02-05-2020_20-41-45-448;-11.278468;24.87557;8.164571;402.3665;295.8791;220.6731;211.3471;140.4555
02-05-2020_20-41-45-468;-10.886415;23.69575;7.342737;404.9508;296.5771;222.3494;211.7536;140.2577
02-05-2020_20-41-45-488;-11.263396;23.44461;7.061012;401.3281;296.6316;223.3952;213.9755;141.6147
02-05-2020_20-41-45-508;-11.241041;23.26164;7.645758;405.3406;297.6058;221.9563;213.7983;142.08
02-05-2020_20-41-45-528;-11.259563;23.73738;8.25874;397.8037;296.4957;221.7208;213.8679;141.1792
02-05-2020_20-41-45-548;-10.7437;24.63199;8.046853;404.0011;295.8813;223.2212;214.211;141.1213
02-05-2020_20-41-45-568;-11.489733;24.01002;8.096366;403.6928;297.9863;222.8475;215.5151;141.5834
02-05-2020_20-41-45-588;-11.005044;23.69356;6.998446;398.325;296.2881;223.9556;214.0888;140.8202
02-05-2020_20-41-45-608;-11.483532;23.70277;8.12046;395.1882;298.3371;223.7745;214.688;141.5098
02-05-2020_20-41-45-628;-11.482677;24.67175;7.758388;403.3967;298.0269;223.6569;214.784;141.4539
02-05-2020_20-41-45-648;-11.194182;24.38443;7.797425;403.7489;297.081;222.8575;214.993;142.7759
02-05-2020_20-41-45-668;-11.219462;23.81279;7.380388;392.1715;300.1675;225.1847;216.0551;143.0351
02-05-2020_20-41-45-688;-11.298532;24.07908;7.220609;397.3471;296.4276;223.5661;215.1915;142.0213
02-05-2020_20-41-45-708;-11.333719;24.41421;7.138347;400.1844;298.3555;226.0883;216.9211;142.5666
02-05-2020_20-41-45-728;-11.31776;24.96636;8.437515;404.4195;297.591;222.1156;213.6365;140.8421
02-05-2020_20-41-45-748;-11.171446;24.33113;7.751097;404.3396;296.7466;224.0645;214.2624;141.065
02-05-2020_20-41-45-768;-11.309202;23.29785;7.664462;404.8551;296.2034;223.107;213.6828;140.8002
02-05-2020_20-41-45-788;-11.360237;23.64101;6.958823;400.6621;296.3493;223.6909;216.2778;141.1483
02-05-2020_20-41-45-808;-11.404879;23.90858;6.966847;400.6282;298.6436;223.1988;215.6448;142.9208
02-05-2020_20-41-45-828;-11.304079;24.17804;7.504096;400.8042;296.518;222.295;214.0528;140.7017
02-05-2020_20-41-45-848;-11.224537;23.44985;7.827145;402.7994;297.5751;222.5839;214.0031;140.9072
02-05-2020_20-41-45-868;-11.256409;22.89888;7.266579;401.8364;298.9853;225.597;214.7331;141.0847
02-05-2020_20-41-45-888;-11.581037;24.01779;7.773608;396.8038;296.2079;223.283;213.9195;140.3334
02-05-2020_20-41-45-908;-11.123894;25.00068;8.057868;402.6131;297.4889;222.6709;214.5555;140.3254
02-05-2020_20-41-45-928;-11.509377;25.17642;8.251634;404.5366;297.2673;223.4257;214.1581;142.4143
02-05-2020_20-41-45-948;-11.091378;24.46871;8.251068;397.5357;297.7598;222.8229;216.3278;142.5923
02-05-2020_20-41-45-968;-11.265821;24.3787;8.223496;400.6841;299.6082;224.2972;215.7225;141.3546
02-05-2020_20-41-45-988;-11.22813;25.15882;8.039924;401.3096;295.3861;222.694;213.4749;141.0019
02-05-2020_20-41-46-008;-11.399028;25.49468;9.244781;397.4458;297.9566;223.3854;214.7579;141.4359
02-05-2020_20-41-46-028;-11.287371;25.38204;9.268622;402.6233;298.369;222.6546;214.1639;142.4012
02-05-2020_20-41-46-048;-11.577582;24.57443;8.676818;402.5116;298.7121;224.0597;213.1562;141.0553
02-05-2020_20-41-46-068;-11.282475;24.98444;9.110828;398.8665;297.4105;223.1139;213.8713;140.2906
02-05-2020_20-41-46-088;-11.398866;25.90314;9.336947;402.5893;296.447;222.9677;214.2697;142.0014
02-05-2020_20-41-46-108;-11.072271;25.6771;8.825419;397.0444;298.0795;225.0968;215.0843;141.7621
02-05-2020_20-41-46-128;-11.45698;24.79258;9.106131;396.8238;297.4301;222.0297;213.5403;140.8447
02-05-2020_20-41-46-148;-11.142933;23.84902;8.278606;399.6278;298.0231;223.7105;214.9488;140.8683
