Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
03-05-2020_14-38-15-889;-8.246477;4.602561;1.318445;440.4321;251.8055;194.9412;161.7393;127.13995
03-05-2020_14-38-15-909;-13.266222;1.310194;15.664159;447.8979;251.7489;155.6815;142.0856;133.2702
03-05-2020_14-38-15-929;-9.960435;2.545418;7.239568;440.3419;249.5853;180.1645;154.1683;128.577
03-05-2020_14-38-15-949;-5.942091;4.488167;-5.653974;433.5669;251.3208;213.861;170.481;124.41292
03-05-2020_14-38-15-969;-8.438451;3.19109;1.036493;440.9431;251.8322;196.6483;161.2802;128.2892
03-05-2020_14-38-15-989;-7.714578;3.81119;-0.5226617;437.629;250.1887;198.7522;163.7108;126.57443
03-05-2020_14-38-16-009;-8.434623;3.5762;0.8075366;439.8641;251.4043;194.4531;161.4157;127.075
03-05-2020_14-38-16-029;-10.726359;2.192568;9.053533;443.1764;248.9297;172.6195;149.8986;129.9804
03-05-2020_14-38-16-049;-10.653972;2.846895;8.622019;443.3766;248.6393;172.7585;150.5034;128.3487
03-05-2020_14-38-16-069;-8.65791;4.070721;2.68687;442.7024;250.0432;190.1059;158.8985;126.79201
03-05-2020_14-38-16-089;-8.921151;3.87938;3.58749;442.2281;250.091;187.4401;157.7645;128.5711
03-05-2020_14-38-16-109;-8.674619;4.13989;2.897288;439.7296;250.2035;190.5322;159.453;127.40342
03-05-2020_14-38-16-129;-8.539203;4.153901;2.978893;443.3133;250.1172;190.5318;158.0148;127.58626
03-05-2020_14-38-16-149;-8.954142;4.014594;4.785971;443.2898;249.9616;187.7423;157.251;128.3059
03-05-2020_14-38-16-169;-8.947441;4.216057;4.001682;442.6493;249.4951;190.9295;158.6452;128.2922
03-05-2020_14-38-16-189;-9.073293;4.175681;3.766833;439.6527;249.5466;191.663;157.7967;128.3858
03-05-2020_14-38-16-209;-8.911122;3.900637;4.586721;442.0402;249.726;186.4971;157.5494;127.49111
03-05-2020_14-38-16-229;-8.918629;4.28887;3.742092;442.8183;249.2032;190.3864;158.51;126.91376
03-05-2020_14-38-16-249;-8.657874;4.917854;3.537338;441.9759;250.2424;191.5741;159.5778;127.11106
03-05-2020_14-38-16-269;-8.84377;4.586652;3.70724;442.1957;249.1869;190.0619;158.4217;127.54074
03-05-2020_14-38-16-289;-8.943446;4.14855;4.103111;440.5399;249.5789;188.7534;157.5362;128.0892
03-05-2020_14-38-16-309;-8.737175;4.244657;2.330869;440.016;249.1245;193.7502;160.761;127.4134
03-05-2020_14-38-16-329;-8.548802;4.20388;1.954582;440.2902;250.0685;193.6651;159.167;127.03549
03-05-2020_14-38-16-349;-9.315726;4.066038;4.891402;443.9068;249.9838;187.2111;156.927;129.1862
03-05-2020_14-38-16-369;-9.215198;3.93532;5.337416;443.126;250.3972;186.9769;156.9004;128.5784
03-05-2020_14-38-16-389;-9.502048;3.439357;4.784594;441.8277;251.5161;187.3147;157.6976;129.5127
03-05-2020_14-38-16-409;-9.175644;3.961194;4.254201;439.4154;252.2143;190.1071;159.3551;128.5422
03-05-2020_14-38-16-429;-9.038374;4.349578;4.490361;442.3872;249.7533;189.5663;158.8567;127.17702
03-05-2020_14-38-16-449;-9.13055;4.40104;4.238446;443.5738;250.7496;190.5129;159.0007;128.0513
03-05-2020_14-38-16-469;-9.010995;4.098176;5.179771;441.529;251.9529;189.5938;158.5366;129.4135
03-05-2020_14-38-16-489;-8.493464;4.208804;3.761429;440.0769;250.7972;191.2239;159.8389;128.9751
03-05-2020_14-38-16-509;-8.13772;4.757971;2.785287;441.12;251.6142;194.5971;162.1825;128.8278
03-05-2020_14-38-16-529;-9.327441;4.650261;5.00696;443.0166;250.5088;188.3571;159.3957;128.0922
03-05-2020_14-38-16-549;-9.509188;4.706523;5.855505;442.9664;250.9548;185.2021;158.2;128.3564
03-05-2020_14-38-16-569;-9.950705;4.206137;6.342949;443.9177;251.7572;183.6552;156.9019;129.0767
03-05-2020_14-38-16-589;-9.9345;3.818604;7.455397;444.4075;251.0386;180.5883;156.0202;130.5621
03-05-2020_14-38-16-609;-8.25076;5.218445;3.183605;441.8725;251.9729;194.0829;162.8959;127.08379
03-05-2020_14-38-16-629;-8.729772;4.933928;4.062639;440.658;251.2247;190.4143;160.755;127.85553
03-05-2020_14-38-16-649;-11.654753;3.288551;11.242532;447.0733;252.4003;171.899;151.0934;131.0528
03-05-2020_14-38-16-669;-10.445003;2.773989;9.371469;443.6614;251.8041;175.7315;152.6028;130.9027
03-05-2020_14-38-16-689;-6.405884;4.701322;-3.39333;436.4618;251.1883;209.9703;169.141;124.41109
03-05-2020_14-38-16-709;-7.560689;4.675574;-1.156003;441.4097;254.1422;204.1747;164.808;126.25659
03-05-2020_14-38-16-729;-9.022404;3.598345;3.714872;441.3111;252.646;188.3706;159.9186;128.4052
03-05-2020_14-38-16-749;-9.111919;3.3322;3.693408;438.1826;250.9405;189.328;158.9665;128.1839
03-05-2020_14-38-16-769;-8.929982;3.099619;3.684238;438.2731;250.9116;188.7384;160.0201;128.0138
03-05-2020_14-38-16-789;-8.731822;3.661542;4.239588;441.8475;251.3239;188.675;159.3862;129.1396
03-05-2020_14-38-16-809;-8.844867;3.678638;3.017219;442.0437;249.5411;189.7936;158.748;128.0726
03-05-2020_14-38-16-829;-9.084626;4.260255;3.816739;440.3949;251.2456;189.9178;159.0407;128.2178
03-05-2020_14-38-16-849;-8.958627;4.022431;3.737525;438.6863;250.5778;188.4222;158.3797;127.55598
03-05-2020_14-38-16-869;-9.009887;3.432576;3.239007;437.9987;251.4107;189.744;161.1604;127.57023
03-05-2020_14-38-16-889;-9.241563;3.730893;3.392537;442.3445;250.3435;189.0814;158.9973;128.3542
03-05-2020_14-38-16-909;-9.149619;4.557973;3.58664;443.8642;251.7489;189.179;160.1439;127.47056
03-05-2020_14-38-16-929;-8.482381;4.89172;3.285766;444.5881;251.808;192.816;161.863;128.6026
03-05-2020_14-38-16-949;-9.122128;4.043354;4.815163;443.1203;251.8852;189.2621;158.1213;128.1771
03-05-2020_14-38-16-969;-8.204756;4.403715;2.542167;437.717;250.172;194.0057;161.7312;127.16824
03-05-2020_14-38-16-989;-8.421742;4.725206;3.093665;447.7779;250.3701;192.2853;159.7413;126.91663
03-05-2020_14-38-17-009;-9.191343;4.065596;5.722444;443.3471;249.8654;187.3749;157.7203;128.2147
03-05-2020_14-38-17-029;-11.523133;2.754403;12.474292;446.5156;251.5996;172.3275;148.5745;131.846
03-05-2020_14-38-17-049;-8.792896;3.956759;3.91458;433.5843;250.9074;189.6919;159.2201;127.07845
03-05-2020_14-38-17-069;-6.416096;5.358969;-4.113592;440.4699;248.3389;205.1403;169.3885;123.81206
03-05-2020_14-38-17-089;-10.313045;3.475054;7.29851;447.5049;252.0432;176.7416;152.4558;129.5671
03-05-2020_14-38-17-109;-7.984774;4.942167;0.02610207;445.4686;249.6107;194.7717;163.0238;127.42335
03-05-2020_14-38-17-129;-16.88297;-0.9029238;27.54874;460.5521;255.1115;134.12;126.47453;139.1229
03-05-2020_14-38-17-149;-12.517826;1.429963;14.15547;448.6526;252.4724;163.6608;145.1964;132.291
03-05-2020_14-38-17-169;-5.301409;6.32482;-7.823634;434.6918;247.3026;210.1672;173.4956;124.22034
03-05-2020_14-38-17-189;-10.38173;3.334972;8.620575;447.1958;251.1504;174.9223;151.6049;129.4126
03-05-2020_14-38-17-209;-4.953779;6.730386;-8.875936;430.4702;248.8593;220.775;176.3621;123.01447
03-05-2020_14-38-17-229;-10.431947;2.825411;8.414495;434.1911;252.1851;179.5352;153.6675;128.94
03-05-2020_14-38-17-249;-9.802292;2.703865;7.098966;440.6666;250.6107;181.3678;155.0322;128.2956
03-05-2020_14-38-17-269;-9.373402;4.135157;5.136666;439.8231;251.3514;187.6426;158.6834;128.3287
03-05-2020_14-38-17-289;-8.713174;4.8859;2.795547;441.9595;251.0224;193.7356;162.2142;126.5195
03-05-2020_14-38-17-309;-8.92003;4.056702;5.334647;435.9051;252.4387;187.7756;157.7652;129.1189
03-05-2020_14-38-17-329;-9.382231;3.722978;4.097439;442.5589;252.209;190.285;159.9058;128.2835
03-05-2020_14-38-17-349;-9.116257;4.040797;3.860241;437.4488;252.0738;191.0501;160.6009;127.87368
03-05-2020_14-38-17-369;-8.809159;4.635308;3.506888;443.603;251.6792;189.3094;160.6153;128.8526
03-05-2020_14-38-17-389;-8.633992;4.345362;3.325729;438.9062;251.3887;191.4247;161.2891;128.2994
03-05-2020_14-38-17-409;-8.988675;4.031213;4.316531;438.8979;252.4982;189.9251;161.1935;128.6771
03-05-2020_14-38-17-429;-8.951117;3.854428;3.631122;439.2723;253.4379;190.1523;161.1178;128.1603
03-05-2020_14-38-17-449;-8.971656;3.891124;3.940923;441.4004;253.1569;189.8628;160.445;127.70631
03-05-2020_14-38-17-469;-8.841398;4.447157;3.705012;441.3104;253.5529;190.3961;162.4812;128.3997
03-05-2020_14-38-17-489;-9.051972;4.061817;3.920848;439.5221;251.7429;188.0487;160.9823;127.01772
03-05-2020_14-38-17-509;-8.849545;4.199539;3.633958;438.2879;252.9006;189.9681;160.7665;128.4736
03-05-2020_14-38-17-529;-8.962667;3.820028;3.652451;440.1701;253.3901;189.7149;160.4215;128.2539
03-05-2020_14-38-17-549;-9.23;3.756329;4.038396;440.4177;253.1653;190.2253;160.8126;127.53474
03-05-2020_14-38-17-569;-8.783593;4.227621;4.047837;441.2051;252.2745;189.2379;160.77;128.5193
03-05-2020_14-38-17-589;-8.808225;3.872964;3.422219;439.2913;250.7974;190.0666;160.1905;127.46254
03-05-2020_14-38-17-609;-9.314006;3.507687;3.978535;439.082;252.1627;190.2151;160.3087;128.6625
03-05-2020_14-38-17-629;-8.912607;3.401703;3.28131;441.7082;252.9358;190.8371;160.252;127.30889
03-05-2020_14-38-17-649;-9.216864;3.759396;3.489493;440.8988;252.0612;190.8136;159.8795;127.27472
03-05-2020_14-38-17-669;-9.399084;4.33211;3.590397;440.2825;252.1773;190.2383;160.1634;127.39745
03-05-2020_14-38-17-689;-8.879199;4.142216;3.254717;437.6109;250.8707;191.7493;160.4167;128.0696
03-05-2020_14-38-17-709;-9.038379;3.688078;3.601866;437.0218;250.3421;189.3091;159.2821;126.39614
03-05-2020_14-38-17-729;-8.954158;3.578988;3.704784;437.91;251.5302;188.9257;159.9078;128.7585
03-05-2020_14-38-17-749;-8.8576;4.313506;4.067642;438.7504;251.4399;189.6363;159.6849;127.21559
03-05-2020_14-38-17-769;-8.962936;4.206799;3.682098;439.3735;250.3866;190.6057;160.7524;128.2094
03-05-2020_14-38-17-789;-8.818824;3.79648;3.960771;439.3813;250.9865;191.5341;160.4073;127.95361
03-05-2020_14-38-17-809;-9.380094;3.862149;3.257168;437.4889;250.4149;189.7668;160.2992;127.84101
03-05-2020_14-38-17-829;-9.037196;4.346926;3.68617;439.1346;252.5855;190.9469;160.1164;127.80982
03-05-2020_14-38-17-849;-9.043682;4.636832;3.979006;441.7443;252.1437;191.2294;159.8288;128.2819
03-05-2020_14-38-17-869;-9.015373;4.225045;3.750291;439.2834;250.5615;190.7854;158.2863;127.18125
03-05-2020_14-38-17-889;-9.019553;3.887676;4.278326;437.7833;250.7289;188.6418;158.7124;128.2966
03-05-2020_14-38-17-909;-8.987228;3.832249;3.888619;439.219;251.6332;189.0839;159.7345;128.5995
03-05-2020_14-38-17-929;-9.046497;4.356238;4.102846;440.4061;252.0334;190.4588;159.4359;127.91031
03-05-2020_14-38-17-949;-8.722548;4.518259;3.555518;437.5788;250.77;191.0657;159.9041;128.4927
03-05-2020_14-38-17-969;-8.639809;4.008338;3.422378;438.175;251.1782;191.2699;159.7461;128.3885
03-05-2020_14-38-17-989;-8.804244;3.978275;4.347518;439.1213;251.7085;188.8521;158.5753;127.65532
03-05-2020_14-38-18-009;-9.035013;4.652052;3.956284;439.7754;251.4349;190.4745;159.0503;128.0365
03-05-2020_14-38-18-029;-8.371422;4.308617;4.478986;440.2349;249.8251;188.6433;158.6147;127.01668
03-05-2020_14-38-18-049;-9.008713;4.026926;4.489989;437.4601;252.6391;189.6739;157.8319;127.59689
03-05-2020_14-38-18-069;-9.225139;3.814823;4.449324;437.9996;251.2618;189.5567;159.5096;128.5864
03-05-2020_14-38-18-089;-8.467964;4.632257;3.918236;440.109;250.6087;190.5078;160.6007;128.3975
03-05-2020_14-38-18-109;-9.028634;4.601338;4.059844;438.0994;253.0521;191.7554;159.3675;128.7393
03-05-2020_14-38-18-129;-8.963401;4.687466;3.394276;438.6198;251.0695;191.4826;159.7306;127.9429
03-05-2020_14-38-18-149;-8.960787;3.811314;3.565332;440.5188;252.1636;191.4641;160.7505;127.10056
03-05-2020_14-38-18-169;-8.828718;3.739433;2.906556;438.3441;251.9999;191.4983;159.8365;128.7103
03-05-2020_14-38-18-189;-9.190239;4.444761;4.155298;438.0577;253.6613;191.6488;160.5954;128.9135
03-05-2020_14-38-18-209;-8.854711;4.416924;4.596903;439.9284;251.5244;189.1237;158.7787;128.2073
03-05-2020_14-38-18-229;-9.047706;4.561906;4.77499;439.7624;252.2781;189.7046;160.0127;129.1845
03-05-2020_14-38-18-249;-9.030772;4.24334;3.862109;440.0009;252.3983;190.5145;158.9647;129.8221
03-05-2020_14-38-18-269;-9.024481;3.850357;3.265891;438.409;252.6583;191.0349;160.0269;128.4857
03-05-2020_14-38-18-289;-9.09754;4.011739;3.42608;437.6369;253.2293;188.7329;159.0611;128.9653
03-05-2020_14-38-18-309;-9.214202;4.121466;3.547345;439.4537;252.9475;191.1382;160.927;129.4952
03-05-2020_14-38-18-329;-9.248485;4.098893;4.496423;438.0362;251.4083;189.0601;158.4199;129.6946
03-05-2020_14-38-18-349;-8.994536;3.789721;3.967168;437.7625;252.2087;189.6213;158.4738;128.6048
03-05-2020_14-38-18-369;-9.066268;3.835346;3.515216;437.4746;251.5143;192.4835;159.7924;127.87482
03-05-2020_14-38-18-389;-9.201147;4.025883;3.659253;436.5193;250.5506;189.9974;159.8141;129.1082
03-05-2020_14-38-18-409;-8.904543;3.987851;4.043987;437.6046;254.5516;192.1711;160.424;129.3542
03-05-2020_14-38-18-429;-9.322084;4.168543;3.723316;437.5852;252.2293;190.8947;157.8956;128.1311
03-05-2020_14-38-18-449;-9.055885;3.891195;3.321912;435.0014;249.82;190.0636;160.159;128.7433
03-05-2020_14-38-18-469;-9.159102;3.846199;3.863022;436.4041;251.0265;190.0903;159.459;128.5188
03-05-2020_14-38-18-489;-9.318173;4.134808;3.643473;438.0285;250.3757;190.0016;157.6677;129.053
03-05-2020_14-38-18-509;-9.250139;3.775049;4.688876;438.2272;251.9545;186.4992;157.5448;129.3989
03-05-2020_14-38-18-529;-9.009774;3.786338;3.659304;436.1442;252.7988;191.9376;160.406;129.3167
03-05-2020_14-38-18-549;-8.929469;3.427327;3.799471;435.6986;250.0617;188.7169;158.3376;129.8381
03-05-2020_14-38-18-569;-8.84144;4.375346;3.174855;437.1468;251.5224;192.6823;159.2029;129.1375
03-05-2020_14-38-18-589;-8.792154;4.050202;4.760781;438.603;249.6226;187.9467;156.8243;128.3019
03-05-2020_14-38-18-609;-9.818505;3.588048;6.250368;436.1226;251.473;183.2057;154.486;130.1581
03-05-2020_14-38-18-629;-9.908657;3.095065;7.099203;441.9261;250.2219;181.7568;155.0544;130.0925
03-05-2020_14-38-18-649;-9.067654;4.134961;4.093046;440.0785;251.628;191.0002;158.8922;129.923
03-05-2020_14-38-18-669;-6.276244;5.826843;-3.446594;432.8694;250.9707;209.7145;169.2062;125.53851
03-05-2020_14-38-18-689;-10.505153;3.48847;8.488414;440.2791;253.0265;178.9124;153.2728;131.6888
03-05-2020_14-38-18-709;-9.782472;3.372955;5.377519;435.6456;253.2916;187.7913;159.6101;131.5248
03-05-2020_14-38-18-729;-5.498724;5.894125;-7.597203;429.1558;252.5457;222.6825;175.2329;126.23843
03-05-2020_14-38-18-749;-8.867556;4.141203;2.772223;438.3657;252.5126;193.9784;160.6107;129.1087
03-05-2020_14-38-18-769;-8.559445;4.549176;3.174567;437.5312;250.0198;191.6475;159.7363;127.3464
03-05-2020_14-38-18-789;-9.805226;3.945623;6.264765;438.499;251.7504;185.4468;156.5249;129.4491
03-05-2020_14-38-18-809;-5.292231;6.165324;-8.025689;429.2602;251.9102;223.5425;175.439;123.31897
03-05-2020_14-38-18-829;-11.432744;2.22758;11.923758;441.0132;252.838;167.6794;149.97;133.0633
03-05-2020_14-38-18-849;-8.64805;4.154157;2.719591;437.8261;250.9897;191.0364;157.8698;127.52876
03-05-2020_14-38-18-869;-10.580475;3.388023;8.096904;436.7053;251.5619;176.9651;153.2203;131.342
03-05-2020_14-38-18-889;-10.463305;3.169977;7.693734;436.7913;253.0016;181.2707;154.233;132.2739
03-05-2020_14-38-18-909;-10.259941;3.47798;8.371911;438.5335;250.6986;181.537;154.4969;129.4346
03-05-2020_14-38-18-929;-10.487875;3.911953;9.428484;440.9894;251.2077;178.1569;151.8282;130.1767
03-05-2020_14-38-18-949;-4.976023;7.030159;-7.581723;430.6948;251.3746;223.2956;176.0119;123.20477
03-05-2020_14-38-18-969;-10.077221;3.741094;9.326169;439.641;251.4537;175.0115;153.429;130.274
03-05-2020_14-38-18-989;-9.486093;4.299002;5.841726;438.3805;254.9286;189.2627;159.7002;131.3087
03-05-2020_14-38-19-009;-9.294418;4.669169;4.907596;437.5168;254.5543;190.9788;161.2736;128.8972
03-05-2020_14-38-19-029;-11.281794;3.387173;11.333451;440.8295;252.7586;169.4167;149.7894;132.479
03-05-2020_14-38-19-049;-10.975884;3.594167;9.710752;441.5352;250.4808;175.8464;151.1536;131.1807
03-05-2020_14-38-19-069;-10.865433;2.886095;7.902212;440.4851;253.4538;178.5886;154.5434;131.737
03-05-2020_14-38-19-089;-5.837586;5.297783;-5.740239;432.7595;253.7335;216.8544;171.6254;125.75609
03-05-2020_14-38-19-109;-11.818269;1.813222;11.92542;442.448;253.6407;167.4951;149.5092;133.2802
03-05-2020_14-38-19-129;-9.487984;4.212688;5.620705;437.0632;252.6299;186.1153;159.2027;130.0517
03-05-2020_14-38-19-149;-8.786481;4.38548;2.969326;436.7508;253.713;193.794;161.8204;129.5768
03-05-2020_14-38-19-169;-11.336023;2.357471;9.439073;443.2715;253.8179;176.2462;152.831;132.3161
03-05-2020_14-38-19-189;-9.492047;2.663365;4.971523;437.3899;250.999;188.0075;158.9751;129.8287
03-05-2020_14-38-19-209;-4.373604;5.534984;-9.048084;429.4383;252.9685;226.2198;176.2377;123.64728
03-05-2020_14-38-19-229;-8.166153;4.179093;0.351409;439.6435;254.5054;199.902;163.9337;129.7931
03-05-2020_14-38-19-249;-11.972081;2.175997;12.210837;442.9054;252.7832;167.2882;149.5528;133.177
03-05-2020_14-38-19-269;-10.74138;2.779544;7.837419;439.9256;252.9877;178.4303;152.7435;130.1502
03-05-2020_14-38-19-289;-8.677593;3.45178;3.221278;440.3362;250.6484;192.6917;159.8184;128.7413
03-05-2020_14-38-19-309;-10.448149;3.076119;7.564026;440.6309;253.1656;178.8331;154.8309;130.3838
03-05-2020_14-38-19-329;-8.552862;4.489964;2.706533;439.0388;251.8249;194.1769;160.7044;127.75246
03-05-2020_14-38-19-348;-10.828328;3.101212;10.448743;439.6155;250.6534;170.6889;149.7546;131.8546
03-05-2020_14-38-19-368;-10.099618;3.592343;7.150809;437.5257;250.1408;181.3113;156.5443;130.0817
03-05-2020_14-38-19-388;-9.556535;3.709413;6.694975;439.9407;251.8103;184.2636;156.0092;130.8462
03-05-2020_14-38-19-408;-9.774011;4.189464;7.239396;443.179;250.4258;182.3215;153.8338;129.9916
03-05-2020_14-38-19-428;-7.856876;5.82167;-0.09109592;438.0359;251.3074;201.9862;165.4888;127.33519
03-05-2020_14-38-19-448;-7.881259;4.844412;2.074882;439.7537;251.1826;194.6318;160.8113;127.47375
03-05-2020_14-38-19-468;-9.157708;4.231665;4.259228;438.5576;249.6878;188.4874;159.7367;127.72968
03-05-2020_14-38-19-488;-9.162943;5.005119;3.91095;438.6489;250.1886;190.3321;158.9646;128.0923
03-05-2020_14-38-19-508;-9.164873;5.185255;4.472701;438.9434;251.6546;189.8688;158.0459;128.335
03-05-2020_14-38-19-528;-8.90755;4.85069;4.968167;444.4054;250.8316;188.165;159.5237;128.1304
03-05-2020_14-38-19-548;-9.046397;4.411328;4.325168;438.8467;250.0014;187.9671;158.5465;128.1738
03-05-2020_14-38-19-568;-9.177998;4.246369;4.627728;441.2925;251.5969;188.0223;158.8033;129.3759
03-05-2020_14-38-19-588;-9.667536;4.014084;6.040251;438.5599;250.7029;185.1595;157.3043;129.3518
03-05-2020_14-38-19-608;-8.721169;4.236375;3.368416;436.8551;251.1588;191.3588;159.9719;127.54105
03-05-2020_14-38-19-628;-9.31474;3.589593;5.484775;439.6487;251.2539;186.6302;158.3131;128.6618
03-05-2020_14-38-19-648;-8.906585;3.795938;3.496132;440.4523;253.0064;191.0366;160.35;127.75294
03-05-2020_14-38-19-668;-8.853854;4.083167;3.691538;438.9232;251.3489;192.2169;160.3654;128.9511
03-05-2020_14-38-19-688;-8.833321;4.912042;4.192153;439.1385;250.5999;190.1979;160.8827;128.259
03-05-2020_14-38-19-708;-8.820662;4.654448;5.221644;439.6538;250.4585;188.0397;158.3969;127.93037
03-05-2020_14-38-19-728;-9.081806;4.714274;4.687883;439.0686;251.2162;191.2382;158.6681;128.1102
03-05-2020_14-38-19-748;-9.00265;4.217715;4.332828;438.9361;252.3669;189.2534;160.4508;128.3077
03-05-2020_14-38-19-768;-9.20724;4.386648;4.765741;440.7309;250.7723;187.2447;159.0934;128.37
03-05-2020_14-38-19-788;-8.572985;4.940628;3.798502;439.3053;250.7364;190.3068;160.7945;128.0605
03-05-2020_14-38-19-809;-9.103213;4.52395;5.263272;439.9814;251.4646;187.3091;157.7259;128.1473
03-05-2020_14-38-19-828;-8.560104;4.719406;3.159706;437.1139;252.3194;192.7034;161.0067;127.37566
03-05-2020_14-38-19-848;-9.029178;4.094848;2.355457;438.0408;251.4746;192.1478;160.0171;127.85728
03-05-2020_14-38-19-868;-8.735519;4.006967;3.292626;437.8906;251.1235;190.2967;158.9078;127.76767
03-05-2020_14-38-19-888;-9.408868;3.767738;4.833045;441.0069;252.4785;186.55;157.7607;128.2357
03-05-2020_14-38-19-908;-8.883058;4.008948;3.64769;440.481;251.2015;188.5898;159.2079;127.03461
03-05-2020_14-38-19-928;-9.239606;3.231869;4.652816;440.9456;252.685;188.7326;159.6077;127.56096
03-05-2020_14-38-19-948;-9.192817;3.373147;3.024795;440.0982;250.1335;189.123;159.9133;128.3108
03-05-2020_14-38-19-968;-8.990573;3.65417;2.889973;439.385;251.2247;190.9768;160.1077;128.6017
03-05-2020_14-38-19-988;-8.858351;3.756905;2.432171;438.3408;251.8655;192.9399;160.3299;128.2364
03-05-2020_14-38-20-008;-8.754514;4.040298;1.496944;436.5475;250.6931;193.7792;161.289;127.29385
03-05-2020_14-38-20-028;-8.473425;3.568074;1.699755;437.1012;252.1762;195.6638;161.7109;127.99571
03-05-2020_14-38-20-048;-7.017459;4.78569;-2.078829;435.9273;250.9816;203.8408;166.5118;125.71958
03-05-2020_14-38-20-068;-7.725933;5.26224;-0.7936082;440.2219;251.0703;199.7934;164.6715;126.88577
03-05-2020_14-38-20-088;-10.057886;3.701402;7.111795;442.2307;252.7116;180.5051;153.9418;129.8521
03-05-2020_14-38-20-108;-9.959335;3.229605;7.438139;438.7062;250.6378;177.7285;154.2004;130.8147
03-05-2020_14-38-20-128;-9.025042;3.455638;4.655875;439.341;252.0103;186.6354;158.4228;130.0229
03-05-2020_14-38-20-148;-8.859919;4.015278;3.134193;439.624;250.7047;192.1291;161.2786;127.71275
03-05-2020_14-38-20-168;-8.727943;4.765733;3.837039;438.5841;250.696;192.8496;161.9074;128.3952
03-05-2020_14-38-20-188;-9.15894;4.465583;5.17988;441.2671;251.6497;189.1175;159.0986;128.6372
03-05-2020_14-38-20-208;-8.796011;4.497362;3.272412;441.159;252.1276;192.304;160.0205;128.6847
03-05-2020_14-38-20-228;-8.951866;4.457934;3.372614;439.2434;252.1565;192.2447;159.5902;129.9188
03-05-2020_14-38-20-248;-8.655731;4.944745;3.437197;439.9559;250.1565;192.253;160.8081;128.4443
03-05-2020_14-38-20-268;-9.082503;4.663425;5.223556;442.0506;251.1013;190.6753;159.6127;130.0893
03-05-2020_14-38-20-288;-9.588037;4.387406;5.1863;441.7953;251.9242;189.3315;158.5469;129.6007
03-05-2020_14-38-20-308;-9.183974;3.700428;4.69206;439.2784;251.761;188.7091;158.1836;128.7567
03-05-2020_14-38-20-328;-8.514583;4.136537;2.932793;441.3464;250.3818;193.4618;160.7419;127.97432
03-05-2020_14-38-20-348;-8.651078;4.367551;3.801091;442.5833;251.6321;191.0413;158.5699;128.9249
03-05-2020_14-38-20-368;-8.708449;4.394086;3.179837;440.0572;252.6364;192.8114;160.3743;127.68308
03-05-2020_14-38-20-388;-9.433107;3.685586;4.535295;439.2765;251.135;187.479;157.7245;128.3995
03-05-2020_14-38-20-408;-10.045181;3.386448;6.046079;437.8888;250.7816;183.3391;155.1066;129.0402
03-05-2020_14-38-20-428;-8.86316;3.92282;2.672494;433.012;250.5619;192.335;159.9089;126.10964
03-05-2020_14-38-20-448;-9.568998;3.979501;5.961241;441.3607;251.5627;184.7815;156.2666;129.388
03-05-2020_14-38-20-468;-8.719007;4.608589;1.65505;431.3194;250.7118;191.9871;160.7538;127.90141
03-05-2020_14-38-20-488;-6.261151;5.490122;-2.750416;432.44;249.8351;201.7605;165.9235;125.01842
03-05-2020_14-38-20-508;-9.204955;4.39613;5.37438;443.2433;250.1154;188.695;157.0727;127.79449
03-05-2020_14-38-20-528;-3.52065;7.967383;-12.675921;429.639;247.8304;227.4578;181.1564;120.43341
03-05-2020_14-38-20-548;-7.241143;5.925658;-2.25724;439.9674;249.6806;204.7472;168.6521;124.64543
03-05-2020_14-38-20-568;-0.007103458;10.070048;-21.93473;430.0419;247.1925;247.8503;194.982;118.15092
03-05-2020_14-38-20-588;-11.485402;3.118519;10.769332;447.9649;253.0878;168.6612;147.6975;130.9847
03-05-2020_14-38-20-608;-11.391417;3.574932;11.431181;446.2619;253.9407;169.9825;148.7454;131.5813
03-05-2020_14-38-20-628;-13.266493;2.029777;18.3165;452.2251;253.2073;157.5931;139.4195;132.7101
03-05-2020_14-38-20-648;-13.429494;2.130588;17.50775;448.9363;253.1678;158.6843;141.1373;134.4016
03-05-2020_14-38-20-668;-8.995525;4.323872;3.731187;434.4917;251.4108;189.8955;159.4808;126.19508
03-05-2020_14-38-20-688;-9.107338;3.502115;4.449229;443.2434;251.0268;187.1508;159.2171;128.9214
03-05-2020_14-38-20-708;-8.987592;4.076085;2.032215;441.7126;250.7153;192.121;160.6018;126.60014
03-05-2020_14-38-20-728;-8.866769;4.171539;4.642606;436.3559;251.3236;187.8618;158.4739;127.39443
03-05-2020_14-38-20-748;-8.596191;3.830509;2.861951;442.8496;250.1261;191.3219;159.9278;128.2
03-05-2020_14-38-20-768;-9.223105;3.635634;4.436776;441.7783;250.5287;188.2255;158.6446;128.5251
03-05-2020_14-38-20-788;-9.014186;3.393675;2.571572;442.2323;250.5549;191.3564;159.6695;128.6728
03-05-2020_14-38-20-808;-8.575865;3.926591;3.681426;443.9271;249.6554;188.912;158.8357;128.1128
03-05-2020_14-38-20-828;-8.864575;4.257735;3.512603;443.6212;249.7438;189.2573;159.0879;126.57677
03-05-2020_14-38-20-848;-9.119428;4.10825;3.395545;439.78;251.8917;189.2586;159.0826;127.71889
03-05-2020_14-38-20-868;-8.863273;3.388471;3.547692;442.2609;250.3445;188.8427;159.6075;128.0122
