Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
02-05-2020_14-37-35-145;-9.57231;0.1406652;6.218256;440.8388;260.2786;193.8763;170.9538;130.4161
02-05-2020_14-37-35-165;-10.090989;-0.010704994;5.458563;440.0453;261.7539;194.1048;171.4285;131.3016
02-05-2020_14-37-35-185;-10.079127;-0.5960673;5.382084;440.0329;259.5916;193.1426;170.3129;131.1015
02-05-2020_14-37-35-205;-10.213144;0.4225248;6.008699;440.9647;258.1565;191.3756;169.2091;129.8877
02-05-2020_14-37-35-225;-9.988228;0.09689838;5.940353;439.8355;259.034;190.378;168.5647;129.3288
02-05-2020_14-37-35-245;-9.73872;-0.2065381;6.100602;441.0839;259.602;189.9627;169.2096;130.1753
02-05-2020_14-37-35-265;-10.1968;-0.2074099;5.363048;439.7021;258.5841;192.9692;168.8219;130.7255
02-05-2020_14-37-35-285;-9.878153;0.9757701;6.007242;441.0156;259.2102;193.3898;170.6901;130.3541
02-05-2020_14-37-35-305;-9.989655;1.339952;6.191803;442.288;258.6672;192.444;169.2667;129.414
02-05-2020_14-37-35-325;-10.267708;1.232652;7.135885;443.751;258.3997;191.6706;168.9989;128.8822
02-05-2020_14-37-35-345;-9.796205;0.9483413;6.11675;443.8339;257.8124;190.2083;168.0068;127.92156
02-05-2020_14-37-35-365;-9.687829;0.7416383;6.169862;443.914;259.2055;192.5976;169.4769;129.4759
02-05-2020_14-37-35-385;-9.80509;1.402971;5.924769;443.5042;260.0194;195.2454;170.8785;130.4548
02-05-2020_14-37-35-405;-10.062165;1.116766;7.258289;443.8306;259.2752;190.9304;168.4674;130.2338
02-05-2020_14-37-35-425;-9.873537;1.392255;6.730006;442.8306;260.3641;194.1731;169.5516;130.0025
02-05-2020_14-37-35-445;-10.088966;1.16827;6.604563;441.7506;258.6264;190.4487;168.862;128.4618
02-05-2020_14-37-35-465;-9.415904;1.31617;6.269743;439.9474;258.5048;193.3763;169.9576;128.7917
02-05-2020_14-37-35-485;-9.903487;1.324808;7.571752;440.4879;259.9907;191.8562;168.2455;129.6049
02-05-2020_14-37-35-505;-9.927156;0.652497;7.25572;439.7721;258.3973;191.0795;168.4759;130.0361
02-05-2020_14-37-35-525;-9.942991;0.6481641;6.050364;439.7363;259.0281;191.9955;169.9637;129.9622
02-05-2020_14-37-35-545;-9.695699;0.2416625;5.795537;441.1457;259.0029;192.069;169.9094;129.4146
02-05-2020_14-37-35-565;-9.94249;0.2213897;6.122788;441.3022;257.9644;191.1394;169.1942;129.3514
02-05-2020_14-37-35-585;-10.062992;-0.1351712;6.011714;439.4739;258.4378;191.8644;167.9503;129.2036
02-05-2020_14-37-35-605;-10.119274;-0.2537069;6.304092;438.2468;259.1582;191.0276;169.2684;130.5826
02-05-2020_14-37-35-625;-9.970847;-0.08070642;6.065338;439.3435;257.4307;189.9848;167.6134;128.765
02-05-2020_14-37-35-645;-10.299211;1.081024;6.186689;440.7013;258.2722;191.0003;167.2646;129.3857
02-05-2020_14-37-35-665;-9.679035;1.385144;6.379812;440.6117;258.0685;193.1236;169.7393;128.8971
02-05-2020_14-37-35-685;-9.537521;1.2191;6.947908;440.5581;258.7175;193.8411;170.9446;130.2423
02-05-2020_14-37-35-705;-10.08589;1.043844;6.568891;442.3048;258.4434;192.1939;169.8255;129.679
02-05-2020_14-37-35-725;-9.71294;1.112166;6.056935;438.9147;256.8989;190.025;167.4283;127.53279
02-05-2020_14-37-35-745;-9.857759;1.316682;6.189121;443.0055;257.6927;190.6382;168.9645;129.4834
02-05-2020_14-37-35-765;-10.072352;2.371489;6.49708;439.7704;257.393;192.0635;169.7064;130.1067
02-05-2020_14-37-35-785;-10.164558;1.759179;7.542752;441.4664;257.4632;191.6652;168.8025;129.3015
02-05-2020_14-37-35-805;-9.557606;1.37745;7.026153;441.1531;257.7687;193.4123;170.5104;130.5399
02-05-2020_14-37-35-825;-9.993433;1.387587;7.344279;438.6322;258.9016;192.6131;168.5529;129.5149
02-05-2020_14-37-35-845;-9.604291;1.449779;6.707297;440.9022;257.5079;191.0422;167.4421;127.80896
02-05-2020_14-37-35-865;-9.832587;0.9368866;7.662422;439.8244;257.9902;191.4997;168.2182;129.2779
02-05-2020_14-37-35-885;-10.306715;0.5936398;7.294921;445.4343;259.7664;193.3406;168.5865;130.1114
02-05-2020_14-37-35-905;-9.624257;-0.3514187;6.155547;444.8558;259.9622;192.2622;169.4815;129.8261
02-05-2020_14-37-35-925;-9.972281;-0.3367004;5.995452;443.8307;259.4366;192.2129;168.0831;130.1712
02-05-2020_14-37-35-945;-10.34844;-0.11870068;6.079571;433.6227;258.7115;189.5884;167.9786;129.9804
02-05-2020_14-37-35-965;-10.176163;0.7432679;6.795554;433.0505;259.6671;189.9322;169.3371;130.3056
02-05-2020_14-37-35-985;-9.302135;-0.3045833;5.377633;436.3053;259.043;194.7121;170.7925;129.6055
02-05-2020_14-37-36-005;-9.583179;-0.07256985;5.388381;433.6092;260.1818;194.6857;170.5896;129.7435
02-05-2020_14-37-36-025;-9.573421;0.9714178;4.34343;433.5521;258.3075;195.9561;171.8127;129.7605
02-05-2020_14-37-36-045;-10.196972;-0.03049988;8.710351;441.1563;258.0065;184.3842;165.7261;130.7674
02-05-2020_14-37-36-065;-9.277164;1.022916;4.760858;438.8285;257.8267;196.8448;171.2604;129.3756
02-05-2020_14-37-36-085;-11.847391;-1.056136;12.245964;437.9224;260.7846;179.8256;162.1215;133.073
02-05-2020_14-37-36-105;-11.435161;-0.7713122;11.888144;447.941;258.4071;178.5857;160.9669;132.9414
02-05-2020_14-37-36-125;-8.136006;2.166651;1.489708;432.5284;258.3241;204.6146;176.5504;127.6029
02-05-2020_14-37-36-145;-10.486627;0.8821492;7.956038;450.1699;258.9743;186.8356;166.4768;130.1854
02-05-2020_14-37-36-165;-13.765115;-1.466373;19.45269;452.0575;260.8357;161.0814;152.1475;134.8262
02-05-2020_14-37-36-185;-13.251251;-0.5036106;18.03815;447.7027;261.3823;170.5278;156.2925;133.5904
02-05-2020_14-37-36-205;-14.937075;-1.422281;22.09497;452.6458;260.839;159.1257;150.1258;136.8052
02-05-2020_14-37-36-225;-16.37703;-1.632841;28.22714;449.2764;261.8459;148.9609;142.6607;138.1819
02-05-2020_14-37-36-245;-15.36772;-1.927373;24.49866;443.6249;260.6852;153.4224;144.2087;133.3822
02-05-2020_14-37-36-265;-11.409251;-0.4907531;12.088596;440.1112;259.7954;178.0763;161.8266;131.0221
02-05-2020_14-37-36-285;-9.989057;0.05712623;6.403857;438.2907;257.0199;185.3397;166.3822;128.7196
02-05-2020_14-37-36-304;-4.397831;4.445695;-9.546969;421.3938;254.4272;233.6762;191.4738;121.77122
02-05-2020_14-37-36-324;-12.856889;-0.6801035;16.4795;443.4999;261.2609;175.0808;156.2882;131.6306
02-05-2020_14-37-36-344;-15.903408;-2.67891;24.56607;455.5;261.1929;151.3219;143.8724;136.9226
02-05-2020_14-37-36-364;-15.396397;-3.159649;23.13163;447.5049;260.7113;151.8702;145.423;134.9977
02-05-2020_14-37-36-385;-18.32608;-4.650027;31.78143;458.9085;262.4414;137.8028;135.9217;138.2359
02-05-2020_14-37-36-404;-10.655423;0.1431163;9.622403;447.6645;258.2961;185.8646;164.8119;129.5286
02-05-2020_14-37-36-424;-6.602806;2.456126;-3.914909;438.9398;256.0345;214.998;181.8032;125.2197
02-05-2020_14-37-36-444;-10.293861;0.0591659;8.344826;441.5579;257.9718;186.7755;165.6887;130.2244
02-05-2020_14-37-36-464;-11.266402;-0.09019411;11.720298;446.6109;256.5638;178.9877;162.1663;130.4234
02-05-2020_14-37-36-484;-11.642788;-0.1670905;11.783304;444.9626;258.7775;181.3343;162.1549;130.9909
02-05-2020_14-37-36-504;-7.291888;2.746089;-1.229254;431.8672;257.3527;210.9665;179.6575;126.08733
02-05-2020_14-37-36-524;-8.464969;2.514982;1.551151;433.9247;257.9618;201.6377;174.8239;127.67715
02-05-2020_14-37-36-544;-9.58034;2.106552;5.494499;435.5606;258.3004;195.8508;170.8918;128.4834
02-05-2020_14-37-36-565;-9.759481;2.082622;7.469486;439.4636;258.4581;191.8777;169.3232;129.4112
02-05-2020_14-37-36-584;-9.704791;2.053827;6.375036;439.1625;257.4201;194.2253;170.1363;127.79361
02-05-2020_14-37-36-604;-10.358238;1.316065;7.489656;438.0187;259.2652;191.2796;169.2593;130.531
02-05-2020_14-37-36-624;-9.954053;0.7339254;6.550031;439.4369;260.2244;193.5828;169.6685;130.4045
02-05-2020_14-37-36-644;-10.16195;0.4263665;5.980069;439.0823;258.4909;191.9915;169.5714;129.4911
02-05-2020_14-37-36-664;-10.416656;-0.1352228;6.57359;438.9304;258.3928;190.7104;168.7569;130.6129
02-05-2020_14-37-36-684;-9.589823;0.4918049;6.260506;438.3104;258.2505;193.0008;168.5047;128.3431
02-05-2020_14-37-36-704;-9.646167;0.4609207;6.255445;439.8775;259.0653;193.2878;169.4274;128.9532
02-05-2020_14-37-36-724;-9.601975;0.2274075;5.764607;435.9674;258.0801;193.1292;168.9639;130.1512
02-05-2020_14-37-36-744;-9.547134;0.05154121;5.622338;438.8771;257.6788;192.9706;169.8679;129.5483
02-05-2020_14-37-36-764;-10.088063;0.3136923;6.521587;436.9052;259.1304;191.4935;170.9916;129.7221
02-05-2020_14-37-36-784;-10.099128;0.3860611;7.397106;440.2262;257.7823;189.8862;169.4645;129.674
02-05-2020_14-37-36-804;-9.667432;0.5566046;6.099673;438.26;257.6416;190.1379;168.6299;130.2774
02-05-2020_14-37-36-824;-9.871772;-0.2674976;5.472544;436.3237;258.2504;192.378;168.6725;130.3602
02-05-2020_14-37-36-844;-10.101453;-0.2227981;5.896556;436.0019;260.3782;192.1882;170.0251;130.4127
02-05-2020_14-37-36-864;-9.663279;0.288711;6.155631;440.4048;259.0434;191.656;168.9162;130.9205
02-05-2020_14-37-36-884;-9.992436;0.9290388;6.453141;439.4993;258.91;191.705;168.9811;128.5653
02-05-2020_14-37-36-908;-12.052474;-0.4437306;14.430171;441.6306;255.8946;171.8866;159.0457;131.6834
02-05-2020_14-37-36-928;-12.196201;0.3097808;11.590929;440.6073;258.8552;180.8973;164.0189;132.1754
02-05-2020_14-37-36-948;-9.785702;1.505838;5.767389;435.1852;258.5298;195.7155;170.9961;129.1655
02-05-2020_14-37-36-968;-11.198131;0.4015693;11.281273;443.2816;257.9252;178.3838;162.3761;132.1176
02-05-2020_14-37-36-988;-8.372849;2.830184;0.8814096;437.9455;259.6398;207.3348;175.0624;126.06458
02-05-2020_14-37-37-008;-7.284873;2.763878;-1.540257;436.446;260.3969;215.3544;179.248;125.93782
02-05-2020_14-37-37-028;-11.116985;-0.3122397;10.702713;438.012;258.9154;180.2992;163.5765;130.9595
02-05-2020_14-37-37-048;-6.115128;3.515061;-4.229855;432.9479;260.553;225.0257;184.5469;124.34303
02-05-2020_14-37-37-068;-6.392312;3.504119;-3.811497;431.0856;259.4009;223.2365;184.2324;125.15039
02-05-2020_14-37-37-088;-6.492137;2.580277;-2.189711;432.2458;260.4884;217.2837;181.2614;125.2478
02-05-2020_14-37-37-108;-12.0218;-0.600984;12.601864;441.5323;257.6687;176.3489;160.5046;131.4173
02-05-2020_14-37-37-128;-9.300047;1.061899;4.570096;436.1575;259.2758;198.4508;172.1977;128.4093
02-05-2020_14-37-37-148;-11.479245;-0.7421837;12.77147;440.7596;258.0465;177.3633;160.3757;132.106
02-05-2020_14-37-37-168;-11.112149;-0.10140759;8.342391;439.6134;260.003;184.8466;164.9467;130.9629
02-05-2020_14-37-37-188;-10.020122;0.1623834;5.141399;435.3849;257.6862;189.9349;168.6249;128.4074
02-05-2020_14-37-37-208;-10.603711;-0.580179;7.237935;432.9885;259.0812;185.8969;166.69;130.0443
02-05-2020_14-37-37-228;-9.256426;1.028579;3.637523;435.8921;258.7829;197.2767;170.3236;127.85608
02-05-2020_14-37-37-248;-12.252521;0.1479233;12.942122;442.217;258.5786;174.6057;162.394;132.4695
02-05-2020_14-37-37-268;-9.959505;1.121454;8.238827;438.3702;255.496;188.2478;167.3459;129.519
02-05-2020_14-37-37-288;-5.745541;3.753241;-4.54514;430.1243;257.2205;224.2901;182.8904;122.8576
02-05-2020_14-37-37-308;-12.676719;0.3080197;14.168131;442.7078;256.1571;173.0328;160.6283;132.0957
02-05-2020_14-37-37-328;-8.015995;2.889677;3.327887;438.5105;256.3353;205.1416;173.1377;127.1007
02-05-2020_14-37-37-348;-11.94335;0.6973167;13.64351;442.1966;256.8831;172.7924;159.5188;132.2441
02-05-2020_14-37-37-368;-8.430446;2.165861;3.165054;436.8042;256.9418;204.0347;173.9974;128.1839
02-05-2020_14-37-37-388;-9.643995;1.315964;4.92972;436.7086;256.7116;194.3687;170.5613;127.42731
02-05-2020_14-37-37-408;-12.110956;-0.871197;14.045776;442.3093;258.1065;169.5544;156.461;131.4286
02-05-2020_14-37-37-428;-10.688295;0.7847239;9.103879;438.9259;256.1551;185.7981;164.4621;129.6033
02-05-2020_14-37-37-448;-11.073352;0.6498906;9.303108;437.2418;257.3025;184.4294;164.9239;129.9596
02-05-2020_14-37-37-468;-12.022154;-0.9808125;14.123816;439.2743;256.8721;170.8243;158.7408;133.2313
02-05-2020_14-37-37-488;-11.543618;-0.7031089;11.390459;440.6406;255.5628;177.8839;160.0632;130.0702
02-05-2020_14-37-37-508;-6.961386;2.042227;-1.160996;430.6269;256.9667;215.0871;180.593;125.32404
02-05-2020_14-37-37-528;-10.191242;0.2445008;7.546795;439.0526;255.9167;186.7905;166.3201;129.6525
02-05-2020_14-37-37-548;-6.10096;2.646065;-5.818961;430.503;258.3499;225.0064;184.9492;124.62282
02-05-2020_14-37-37-568;-11.276552;-1.113675;9.466718;442.0753;257.8915;183.9656;164.2608;131.9694
02-05-2020_14-37-37-588;-11.321321;-1.000781;9.125979;440.1091;258.0146;180.2283;163.5208;131.3271
02-05-2020_14-37-37-608;-10.43283;0.3232954;6.184205;441.5648;259.1077;192.1425;168.8917;131.0833
02-05-2020_14-37-37-627;-11.783024;-0.012453914;11.423588;441.9516;257.0672;178.4837;161.6374;131.3089
02-05-2020_14-37-37-648;-10.677021;0.2500484;9.304646;441.0791;258.1185;185.7004;164.5778;130.5594
02-05-2020_14-37-37-667;-9.934697;0.6898991;5.340241;435.7228;261.6131;198.3747;170.4195;129.9309
02-05-2020_14-37-37-688;-11.520631;0.1694991;9.691272;439.1784;257.505;183.6931;163.9774;131.1554
02-05-2020_14-37-37-708;-9.490778;1.576322;6.142344;436.3037;257.2364;192.9143;169.303;128.8347
02-05-2020_14-37-37-727;-10.081848;1.266073;7.052872;437.89;259.4121;191.3016;169.3396;129.8503
02-05-2020_14-37-37-747;-9.519602;0.8762214;5.148528;434.0821;257.671;195.4707;170.1839;129.4423
02-05-2020_14-37-37-767;-9.996473;0.3171547;6.537344;437.2342;260.0969;193.0902;169.3405;130.7763
02-05-2020_14-37-37-788;-10.000375;0.8813432;6.78803;437.7229;256.6466;190.3352;167.28;130.2169
02-05-2020_14-37-37-807;-9.466515;1.909968;4.06201;439.2724;258.3156;198.0736;171.1601;126.49239
02-05-2020_14-37-37-827;-9.80345;1.402142;7.081273;437.4803;260.8161;194.4671;167.6467;128.2611
02-05-2020_14-37-37-847;-9.614697;0.8221888;7.342858;438.0318;258.4197;192.711;168.9168;128.6038
02-05-2020_14-37-37-867;-8.939487;0.8666074;3.778573;435.0299;258.999;201.5705;174.0926;129.2426
02-05-2020_14-37-37-887;-9.628854;1.13541;5.701126;438.5366;258.8551;193.591;168.8176;130.1112
02-05-2020_14-37-37-907;-9.534426;0.9146647;6.840632;440.1311;257.759;192.7091;169.5519;129.5942
02-05-2020_14-37-37-927;-9.935205;0.3991202;7.181925;438.6755;257.6267;189.8072;166.0068;128.7747
02-05-2020_14-37-37-947;-10.169623;-0.22403;6.186129;436.1988;256.3175;191.485;167.7495;129.388
02-05-2020_14-37-37-967;-9.689615;0.4172814;6.320384;438.2142;257.3034;191.9496;169.2225;129.2321
02-05-2020_14-37-37-987;-10.030625;0.5957553;6.60557;439.1142;258.2736;190.6598;166.8781;128.6282
02-05-2020_14-37-38-007;-10.215354;1.28649;7.396419;440.4373;256.7077;190.9123;167.9652;129.4643
02-05-2020_14-37-38-027;-9.522889;1.491384;7.645872;440.9481;256.9826;191.7265;169.37;127.82496
02-05-2020_14-37-38-047;-9.930976;0.8476102;7.326786;439.0563;258.4916;191.3336;167.5486;130.2572
02-05-2020_14-37-38-067;-10.477097;1.549501;6.849827;440.3101;258.7085;191.1933;168.6524;129.5424
02-05-2020_14-37-38-087;-9.694921;1.349885;6.965565;438.2267;257.5351;191.216;168.4924;130.1565
02-05-2020_14-37-38-107;-9.76652;1.154794;5.874866;437.3277;258.5806;192.9856;168.6803;128.8188
02-05-2020_14-37-38-127;-10.155624;0.7755037;6.470758;438.2062;257.694;190.4347;168.1497;128.3744
02-05-2020_14-37-38-147;-10.080812;0.9144275;7.258501;439.1291;255.9565;189.619;168.2812;129.4654
02-05-2020_14-37-38-167;-9.54411;1.585315;6.988307;440.6845;257.8604;191.0101;168.7593;130.2971
02-05-2020_14-37-38-187;-10.280848;1.409974;6.981265;439.2367;258.0533;192.6333;169.4385;129.0962
02-05-2020_14-37-38-207;-10.178502;0.595986;7.724406;439.254;258.4356;191.2902;168.4499;129.4771
02-05-2020_14-37-38-227;-9.725679;-0.09992874;7.004603;440.2347;256.8938;188.9023;166.1171;127.48964
02-05-2020_14-37-38-247;-9.908607;0.5537985;5.910174;436.9801;255.8002;189.9283;168.6779;129.3146
02-05-2020_14-37-38-267;-9.978293;0.7505407;6.19612;440.0111;257.567;192.7531;168.277;130.667
02-05-2020_14-37-38-287;-9.484165;0.6540534;6.607762;438.0677;258.6834;192.8487;169.0176;130.4665
02-05-2020_14-37-38-307;-10.087919;-0.3352347;6.203907;437.3342;257.5664;190.6225;168.0475;129.6988
02-05-2020_14-37-38-327;-9.923808;-0.2888816;5.824334;437.5283;257.6748;189.8169;168.2722;128.0069
02-05-2020_14-37-38-347;-9.494951;0.3126102;5.769545;437.6755;257.7588;192.2558;169.8828;128.7593
02-05-2020_14-37-38-367;-10.205404;0.9872427;6.002419;439.5242;259.4375;193.8696;169.5915;130.8042
02-05-2020_14-37-38-387;-9.900315;0.8650528;6.938139;439.7406;256.9404;190.3656;168.6323;129.2078
02-05-2020_14-37-38-407;-9.877967;0.4228516;7.396509;437.4581;257.5551;189.2354;168.354;128.8687
02-05-2020_14-37-38-427;-10.091119;0.5376468;6.318088;437.1391;258.3298;190.4241;168.53;129.7921
02-05-2020_14-37-38-447;-10.592862;1.170462;6.04442;438.1498;257.4595;190.891;168.4646;129.4198
02-05-2020_14-37-38-467;-9.633139;1.215685;5.835334;438.9411;257.4102;192.1729;168.3413;129.093
02-05-2020_14-37-38-487;-9.900829;0.9704108;6.274047;440.6251;257.9053;192.8425;169.6402;129.1554
02-05-2020_14-37-38-507;-10.278532;0.4063498;6.958175;438.7821;258.0792;191.8686;168.6929;128.8484
02-05-2020_14-37-38-527;-9.761485;0.9406164;7.329664;438.6386;257.7576;190.8876;168.0567;129.2287
02-05-2020_14-37-38-547;-10.190131;1.459748;7.034398;440.5408;255.7286;190.8358;168.512;127.67265
02-05-2020_14-37-38-567;-10.169381;1.353271;6.917607;440.3657;259.1568;192.4986;168.6782;130.467
02-05-2020_14-37-38-587;-9.708278;0.6588664;7.355829;439.4897;258.7931;191.7669;169.8311;129.9329
02-05-2020_14-37-38-607;-9.711093;0.02254164;6.60401;439.065;259.1585;191.6058;168.9598;129.8649
02-05-2020_14-37-38-627;-10.173113;0.6202477;6.316732;439.1439;257.9863;192.2609;170.2302;130.0715
02-05-2020_14-37-38-647;-9.988553;0.6129297;5.897029;439.2857;258.1257;191.0005;169.5677;129.8289
02-05-2020_14-37-38-667;-9.853562;0.5141126;6.314722;439.8629;258.1916;191.025;168.5566;129.8233
02-05-2020_14-37-38-687;-10.26539;0.2717831;6.251694;441.5191;257.6114;192.0459;168.2654;129.6335
02-05-2020_14-37-38-707;-9.977177;0.5900989;5.687178;439.5279;257.8247;192.6278;168.9156;128.6559
02-05-2020_14-37-38-727;-9.422331;1.252641;6.3725;441.624;257.1645;192.2852;169.6219;128.7952
02-05-2020_14-37-38-747;-10.258769;1.597488;6.943342;439.6199;257.3689;191.1061;167.7637;127.95746
02-05-2020_14-37-38-767;-9.902099;0.901948;7.158165;439.1076;257.2282;191.7958;168.6535;128.4402
02-05-2020_14-37-38-787;-9.876888;0.4314319;6.963223;440.0316;257.3905;189.9952;167.3425;129.3033
02-05-2020_14-37-38-807;-10.07722;0.9462309;5.780766;438.1279;258.4311;192.5133;168.6801;129.7823
02-05-2020_14-37-38-827;-9.808559;1.373091;5.855651;438.319;256.9378;192.3988;168.7524;128.8467
02-05-2020_14-37-38-847;-10.220469;0.9520208;7.349046;442.2624;258.4798;190.9043;169.3753;128.8068
02-05-2020_14-37-39-007;-10.074734;0.5713673;6.709296;439.5532;257.7745;191.2611;168.3178;129.4147
02-05-2020_14-37-39-027;-9.909483;1.016824;6.077559;438.5914;255.8296;190.4837;167.9821;128.4257
02-05-2020_14-37-39-047;-9.951665;0.04959125;5.681262;440.3559;256.2637;189.7579;166.7808;126.96784
02-05-2020_14-37-39-067;-9.903847;0.2564145;5.720956;440.6852;257.2567;189.8609;167.6352;128.2293
02-05-2020_14-37-39-087;-9.825226;0.3075727;6.549043;440.2829;257.4841;190.7734;166.5997;128.7484
02-05-2020_14-37-39-107;-10.126618;0.5716962;6.543886;439.1297;259.2462;193.2513;168.6704;130.9881
02-05-2020_14-37-39-127;-9.856152;0.4712428;5.670641;437.9863;258.9429;191.7185;169.0976;128.9277
02-05-2020_14-37-39-147;-9.952994;-0.09952337;5.672269;438.0518;258.1338;190.9299;167.8286;128.4259
02-05-2020_14-37-39-167;-9.754106;-0.3192302;5.581646;437.2318;257.3714;188.8728;167.4919;128.3872
02-05-2020_14-37-39-187;-10.23077;0.02753878;6.115877;439.6972;257.2847;189.7489;167.1318;127.90191
02-05-2020_14-37-39-207;-10.068386;0.3552912;6.122559;440.9175;258.7835;191.969;167.3673;129.2214
02-05-2020_14-37-39-227;-10.186555;0.6332112;6.435653;437.8845;258.1367;191.6355;168.7273;129.0373
02-05-2020_14-37-39-247;-10.21292;0.3392183;6.098378;437.9473;255.1853;189.3107;166.2183;127.3986
02-05-2020_14-37-39-267;-10.142636;0.9248648;6.746055;438.6016;257.4345;191.6461;168.8294;128.5387
02-05-2020_14-37-39-287;-9.879578;1.713731;7.341569;441.0564;258.5027;193.2973;169.7303;129.1206
02-05-2020_14-37-39-307;-9.941584;1.61247;7.505244;442.0519;257.8164;192.3191;167.5482;128.54
02-05-2020_14-37-39-327;-10.17786;1.095563;7.249179;439.4533;257.6538;192.5473;169.6452;130.3112
02-05-2020_14-37-39-347;-9.866138;0.7260347;6.450228;437.7383;257.2821;192.2582;169.5115;129.7345
02-05-2020_14-37-39-367;-10.008584;0.929804;7.083707;438.8635;257.0386;190.9446;167.4723;128.7761
02-05-2020_14-37-39-387;-10.15893;1.351433;6.934998;439.3522;258.2549;192.7035;168.0659;130.2452
02-05-2020_14-37-39-407;-9.58252;1.208912;6.482486;440.2477;258.3009;192.7582;168.0829;130.6091
02-05-2020_14-37-39-427;-9.972929;0.3862907;6.113091;437.666;257.6489;191.7215;168.4952;129.8759
02-05-2020_14-37-39-447;-9.857503;0.6006287;6.398375;439.3128;257.1677;191.5328;167.9454;129.6243
02-05-2020_14-37-39-467;-9.662024;1.263815;7.241198;439.933;256.7114;191.532;167.8077;128.6825
02-05-2020_14-37-39-487;-9.752329;0.8628377;7.552447;438.9504;256.8842;189.5333;167.5632;128.8281
02-05-2020_14-37-39-507;-10.257772;0.6326059;6.52456;439.6655;257.2497;191.0882;166.7076;129.3984
02-05-2020_14-37-39-527;-10.033834;0.2186248;5.741933;438.6707;258.0811;192.2994;167.7133;130.3561
02-05-2020_14-37-39-547;-9.702637;-0.1444765;5.586515;439.113;257.7237;192.7743;169.3693;130.4146
02-05-2020_14-37-39-567;-10.040582;0.7528839;5.488653;439.5259;256.6376;190.7455;168.195;127.85404
02-05-2020_14-37-39-587;-9.950716;0.614256;6.224662;439.3863;256.5282;189.2493;166.6854;128.2134
02-05-2020_14-37-39-607;-10.018879;0.6468773;5.318105;437.6461;257.3352;193.6762;169.7693;129.6337
02-05-2020_14-37-39-627;-10.194048;0.5844024;6.416451;438.9979;257.5371;191.621;165.7819;129.4313
02-05-2020_14-37-39-647;-10.347005;1.103153;6.900746;439.9514;255.4852;189.1421;166.426;128.265
02-05-2020_14-37-39-667;-9.958646;1.303534;7.784226;441.4292;256.8213;190.4541;167.2138;129.3489
02-05-2020_14-37-39-687;-9.668024;0.9065131;7.082503;442.2861;255.4484;191.0033;167.901;129.1822
02-05-2020_14-37-39-707;-9.710623;1.124124;6.263641;443.0554;256.3327;191.7102;168.3868;127.72244
02-05-2020_14-37-39-727;-9.831445;1.032059;6.469806;442.619;257.1502;191.2224;167.2755;128.7333
02-05-2020_14-37-39-747;-9.745467;1.359145;6.815866;443.3395;255.6973;191.9943;167.3953;129.9968
02-05-2020_14-37-39-767;-10.164669;1.058334;6.963051;442.0185;255.6637;190.096;167.2236;129.2516
02-05-2020_14-37-39-787;-10.057242;1.105972;6.757075;442.4821;258.0596;191.4535;168.5839;128.7445
02-05-2020_14-37-39-807;-9.823304;0.4732586;6.135306;441.7798;258.4207;192.7519;168.0313;128.9361
02-05-2020_14-37-39-827;-10.219471;0.862425;6.539613;441.8356;257.8771;191.6714;167.634;129.6465
02-05-2020_14-37-39-847;-10.180406;1.176441;6.890911;442.9512;258.5281;191.4544;168.5486;130.7022
02-05-2020_14-37-39-867;-10.118471;0.8108473;6.916474;441.9594;256.405;189.7866;166.1802;128.6386
02-05-2020_14-37-39-887;-9.917878;0.02331114;5.995756;441.8823;255.9017;190.6373;166.5599;129.0697
02-05-2020_14-37-39-907;-9.85444;-0.08817941;5.717255;440.8881;257.1545;191.059;167.9099;128.9839
02-05-2020_14-37-39-927;-10.021166;-0.06524664;5.329867;439.2426;257.7908;191.9882;168.0258;129.5895
02-05-2020_14-37-39-947;-10.276644;-0.2700018;6.400624;439.9398;256.992;189.3049;166.5859;129.7208
02-05-2020_14-37-39-967;-9.890064;0.05569107;6.331797;441.08;255.5675;189.0654;165.7721;128.351
02-05-2020_14-37-39-987;-10.113512;0.2339568;6.051286;439.9076;256.0332;189.927;166.661;127.68459
02-05-2020_14-37-40-007;-9.745376;0.8077498;5.572596;441.5106;255.2483;190.9876;167.021;127.62781
02-05-2020_14-37-40-027;-9.824367;0.8947703;5.593724;438.2174;256.6618;192.064;168.843;128.5734
02-05-2020_14-37-40-047;-9.847571;1.029611;6.151208;441.266;257.8815;193.0151;169.2972;129.5339
02-05-2020_14-37-40-067;-10.032269;0.5103811;6.540728;445.9179;256.4951;190.435;167.3032;128.62
02-05-2020_14-37-40-087;-9.97565;0.5403511;5.549922;439.3276;254.1539;191.1928;167.9324;129.13
02-05-2020_14-37-40-107;-10.155138;1.091443;5.775337;435.8387;257.2849;192.5692;168.3054;128.5444
02-05-2020_14-37-40-127;-9.71978;0.6783948;6.053516;442.9324;256.1014;191.5146;166.4306;130.0008
02-05-2020_14-37-40-147;-9.954757;0.7136424;6.807629;445.3034;257.0089;190.9057;167.0325;129.5494
02-05-2020_14-37-40-167;-9.794044;0.8231927;6.400532;441.3227;256.7318;191.2763;167.9517;129.0228
02-05-2020_14-37-40-187;-10.254852;0.6217561;7.568368;441.9492;255.7793;187.7139;166.0623;129.3737
