Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
01-05-2020_08-37-52-987;-11.649974;15.348195;12.657299;440.2498;276.9757;247.9845;224.8687;164.5833
01-05-2020_08-37-53-007;-11.443441;14.746352;12.499788;439.3669;278.2929;247.655;224.8916;165.7929
01-05-2020_08-37-53-027;-11.679567;14.474125;12.703374;438.9694;278.1485;248.1;224.6383;165.9499
01-05-2020_08-37-53-047;-11.468266;14.169755;12.460479;438.5997;278.0552;247.1637;225.3337;166.5903
01-05-2020_08-37-53-067;-11.674448;14.400692;12.548218;438.925;277.0329;245.6022;222.1721;165.9248
01-05-2020_08-37-53-087;-11.471761;14.519731;12.749155;439.3038;278.8334;250.2906;227.7228;168.1696
01-05-2020_08-37-53-107;-11.65749;14.950249;13.161162;438.6145;277.8437;249.0072;227.9537;167.6635
01-05-2020_08-37-53-127;-11.475953;14.544827;12.231473;438.9839;277.1468;247.4556;224.7918;168.0808
01-05-2020_08-37-53-147;-11.313807;15.336409;12.483127;440.5827;276.2738;248.0068;226.762;166.2149
01-05-2020_08-37-53-167;-11.525497;16.15257;13.420488;440.8464;277.4027;249.2265;227.9118;165.9107
01-05-2020_08-37-53-187;-11.42583;16.7381;13.866654;442.2528;278.4274;248.7963;227.6543;166.5842
01-05-2020_08-37-53-207;-11.419468;16.71806;13.704953;441.8703;280.7525;250.6159;229.0169;167.1404
01-05-2020_08-37-53-227;-11.617535;16.794;14.080262;442.1332;279.0442;251.5974;229.0339;168.094
01-05-2020_08-37-53-247;-11.383672;17.56933;13.988526;441.6897;278.5944;250.0911;228.3516;166.8387
01-05-2020_08-37-53-267;-11.337315;17.40306;13.848837;442.9265;279.8563;251.5194;228.2957;169.5713
01-05-2020_08-37-53-287;-11.660991;17.47444;14.308057;444.4066;278.1325;248.8017;229.1433;167.5114
01-05-2020_08-37-53-307;-11.871183;17.07989;14.702912;444.7875;278.1571;248.0465;226.6856;167.2171
01-05-2020_08-37-53-327;-11.655537;17.05939;14.178113;444.7274;278.6353;248.0383;227.1382;167.7577
01-05-2020_08-37-53-347;-11.541936;16.81561;13.704084;444.3217;278.38;248.9055;227.0711;167.5058
01-05-2020_08-37-53-367;-10.974287;16.30516;13.65265;440.7066;278.8674;249.6962;227.2105;166.093
01-05-2020_08-37-53-387;-11.599236;15.625189;13.676997;440.4539;277.9632;247.9282;226.1541;167.0332
01-05-2020_08-37-53-407;-11.368514;14.993109;12.968055;438.6668;277.3732;248.7137;227.2499;166.6059
01-05-2020_08-37-53-427;-11.373388;14.897045;12.919787;439.9802;277.8838;247.6918;226.465;166.3765
01-05-2020_08-37-53-447;-11.752894;14.752697;12.658165;441.3053;277.9844;248.7385;225.9866;167.5926
01-05-2020_08-37-53-467;-11.653114;14.099133;12.698448;440.7288;276.2989;246.3015;224.583;165.8255
01-05-2020_08-37-53-487;-11.170033;14.41881;12.607561;440.6397;274.9219;245.8845;224.9187;165.8872
01-05-2020_08-37-53-507;-11.422272;14.211365;12.708478;441.3958;276.6646;244.3278;222.734;164.5448
01-05-2020_08-37-53-527;-11.668218;14.818021;12.219574;440.4149;275.7816;247.4478;225.9015;165.7876
01-05-2020_08-37-53-547;-11.710501;15.043457;12.731473;441.9838;274.3284;245.7554;224.5066;164.3597
01-05-2020_08-37-53-567;-11.622397;15.175864;11.973225;441.1573;275.4836;245.5009;225.0759;163.8766
01-05-2020_08-37-53-587;-11.450749;15.469868;13.205068;440.7334;275.5125;244.3881;222.7318;164.1112
01-05-2020_08-37-53-607;-11.522884;15.862544;13.317391;443.2331;272.7995;243.9921;223.9881;163.803
01-05-2020_08-37-53-627;-11.596276;16.60169;13.59115;445.1989;272.078;242.234;221.5165;162.4693
01-05-2020_08-37-53-647;-11.238423;17.06494;13.185081;445.102;271.267;242.2654;222.7147;163.5693
01-05-2020_08-37-53-667;-11.817015;16.81048;13.763524;444.3207;272.0759;243.5818;221.5951;162.4123
01-05-2020_08-37-53-687;-11.454947;16.70886;14.214651;445.8421;273.6658;244.6911;223.3369;165.304
01-05-2020_08-37-53-707;-11.670348;16.97146;13.757129;442.0435;272.0755;241.2353;222.3303;165.3977
01-05-2020_08-37-53-727;-11.475146;16.52314;13.499106;441.2787;273.8625;244.6459;222.7716;162.809
01-05-2020_08-37-53-747;-11.814786;16.12349;13.167521;439.7223;272.7335;242.3245;221.7307;163.1008
01-05-2020_08-37-53-767;-11.895543;15.803899;14.018785;440.7576;272.8401;240.9538;219.968;164.0454
01-05-2020_08-37-53-786;-11.732598;15.646622;13.443066;439.5026;272.8754;241.7445;223.2873;163.077
01-05-2020_08-37-53-806;-11.378057;15.225871;12.258951;439.949;272.048;243.6738;222.5882;162.2985
01-05-2020_08-37-53-826;-11.191391;14.992803;12.970833;438.5608;272.4732;242.3622;221.546;163.5421
01-05-2020_08-37-53-846;-11.533455;14.803839;13.277821;438.9987;271.4596;240.6075;221.7444;163.4265
01-05-2020_08-37-53-866;-11.604767;14.686797;12.684896;438.0877;271.067;241.1223;222.0378;162.1788
01-05-2020_08-37-53-886;-11.591364;15.564553;12.871977;439.7621;271.4502;243.4948;221.8089;162.8477
01-05-2020_08-37-53-906;-11.528138;15.66611;14.074938;440.7863;271.3866;240.3993;221.2924;162.6997
01-05-2020_08-37-53-926;-11.310242;15.986042;13.741692;441.4745;271.0911;242.1913;220.0201;160.5214
01-05-2020_08-37-53-946;-11.977274;15.949727;13.070377;440.6608;270.745;242.6551;221.5792;161.9947
01-05-2020_08-37-53-966;-11.223783;15.920061;13.648353;440.0539;270.6913;241.3308;221.6017;161.4707
01-05-2020_08-37-53-986;-11.520343;16.3887;13.87888;441.1287;271.4002;242.6802;222.6223;163.2145
01-05-2020_08-37-54-006;-11.927809;16.90147;14.172924;442.5439;271.4914;242.7925;219.9655;161.6264
01-05-2020_08-37-54-026;-11.638152;16.80947;13.916771;443.6215;273.5659;244.5988;223.378;163.454
01-05-2020_08-37-54-046;-11.64729;16.86423;14.245724;445.1036;274.9571;243.8521;224.9553;164.563
01-05-2020_08-37-54-066;-11.384985;16.99933;14.03594;444.9554;273.8695;244.6915;223.9625;163.7833
01-05-2020_08-37-54-086;-11.575887;17.48142;13.838238;444.035;272.5036;243.927;222.6116;163.5205
01-05-2020_08-37-54-106;-11.785283;16.86407;14.066905;444.6639;273.3031;244.2246;224.1579;163.5743
01-05-2020_08-37-54-126;-11.838319;16.63737;13.052192;443.4922;273.2821;244.2492;223.8195;162.7463
01-05-2020_08-37-54-146;-11.264846;16.13513;13.25609;441.8092;273.5632;242.8272;222.1141;162.6349
01-05-2020_08-37-54-166;-11.444019;16.13526;13.96837;444.736;273.8058;242.1551;222.0165;163.3422
01-05-2020_08-37-54-186;-11.347721;15.623507;13.160326;444.2227;272.7648;243.4195;222.7896;164.0397
01-05-2020_08-37-54-206;-11.472333;14.888317;12.781386;442.8892;273.4611;242.8531;224.1116;164.7877
01-05-2020_08-37-54-226;-11.423355;14.237226;11.347519;440.0987;275.1723;245.6856;224.291;165.6639
01-05-2020_08-37-54-246;-11.183811;14.134905;11.822865;440.7193;275.6129;245.3934;224.7917;164.2372
01-05-2020_08-37-54-266;-11.753513;14.380485;12.443814;443.4607;275.3983;243.0044;222.3128;164.7702
01-05-2020_08-37-54-286;-11.208132;14.155754;12.652477;442.2555;275.6843;246.4326;223.9937;164.9003
01-05-2020_08-37-54-306;-11.602292;14.336372;12.468677;442.1194;276.6123;249.4073;227.8031;168.2432
01-05-2020_08-37-54-326;-11.366315;14.142856;11.985583;442.269;274.2997;244.4993;225.4646;166.0862
01-05-2020_08-37-54-346;-11.597931;14.408617;12.638049;443.4325;275.355;244.7502;226.0891;166.3589
01-05-2020_08-37-54-366;-11.835535;15.190528;13.855182;442.7222;275.541;244.5175;225.3686;165.8144
01-05-2020_08-37-54-386;-11.502375;15.342668;14.041049;443.7877;278.0426;248.4475;225.98;168.2394
01-05-2020_08-37-54-406;-11.547394;15.633167;13.838421;442.7977;277.0724;246.2238;224.2976;166.6037
01-05-2020_08-37-54-426;-11.734139;16.04257;13.580191;440.9754;275.2283;246.0711;224.3421;166.5378
01-05-2020_08-37-54-446;-11.677722;16.50153;12.946913;445.3962;276.5939;249.1025;227.495;166.0115
01-05-2020_08-37-54-466;-11.559277;16.73425;14.578114;445.4159;275.2456;245.7896;223.7135;165.3918
01-05-2020_08-37-54-486;-11.477104;16.70473;13.709629;443.7258;279.7229;251.4761;227.3998;165.464
01-05-2020_08-37-54-506;-11.856477;16.41975;13.592708;442.8654;277.6934;248.6582;226.6154;166.2343
01-05-2020_08-37-54-526;-11.498479;16.06726;12.980215;442.871;277.6941;248.1499;224.7903;166.3759
01-05-2020_08-37-54-546;-11.689589;15.947549;13.271708;441.9964;280.3034;248.7643;226.6619;167.9377
01-05-2020_08-37-54-566;-11.827709;15.727974;13.047835;441.4842;275.7967;247.344;226.8118;166.1088
01-05-2020_08-37-54-586;-11.421595;15.30762;12.97711;440.1635;277.5408;249.0501;226.4126;166.549
01-05-2020_08-37-54-606;-11.4168;14.663007;12.88907;439.7041;277.4559;247.4015;225.776;166.48
01-05-2020_08-37-54-626;-11.577722;15.03049;12.761989;440.5812;276.4415;247.4832;226.0192;165.3983
01-05-2020_08-37-54-646;-11.543015;15.34166;13.935536;441.7791;276.1301;246.9564;225.8724;166.7035
01-05-2020_08-37-54-666;-11.653937;15.783733;12.917131;442.9019;276.8428;246.7215;226.1208;164.9116
01-05-2020_08-37-54-686;-11.576991;15.524597;12.803476;441.8518;276.7755;248.1248;227.1082;165.3916
01-05-2020_08-37-54-706;-11.489604;15.403537;13.199677;442.6022;277.0977;247.1678;224.955;166.3574
01-05-2020_08-37-54-726;-11.468349;15.66746;13.28723;442.8282;276.9096;247.5692;224.778;164.746
01-05-2020_08-37-54-746;-11.943845;16.48502;13.771036;443.0124;276.8296;247.2575;224.4566;164.4058
01-05-2020_08-37-54-766;-11.213308;16.18237;14.097738;443.952;274.0607;243.8239;223.8283;164.2005
01-05-2020_08-37-54-786;-11.519054;16.28148;13.535762;442.1023;276.5962;248.2445;224.9563;165.3172
01-05-2020_08-37-54-806;-11.541045;16.74977;13.483073;440.4387;278.7483;247.9887;227.34;166.8882
01-05-2020_08-37-54-826;-11.562358;16.99444;13.789254;445.3565;277.7841;247.2185;226.794;165.842
01-05-2020_08-37-54-846;-11.211559;17.11212;14.773263;445.8161;275.1094;243.6214;224.784;165.6424
01-05-2020_08-37-54-866;-11.454453;17.37646;13.762297;441.824;275.5385;246.9579;226.0429;164.1164
01-05-2020_08-37-54-886;-11.612402;16.93342;13.198178;441.0954;276.1029;247.3224;224.738;164.305
01-05-2020_08-37-54-906;-11.85541;16.32536;14.29393;442.6974;274.1625;242.7987;221.7033;164.1319
01-05-2020_08-37-54-926;-11.414653;16.77458;13.886446;443.8628;274.552;245.1556;224.1179;164.5487
01-05-2020_08-37-54-946;-11.512669;16.73819;14.180679;442.9555;274.2798;244.5575;224.2192;164.9042
01-05-2020_08-37-54-966;-11.208371;16.28188;13.520937;441.1187;275.5752;244.2774;224.8546;164.2755
01-05-2020_08-37-54-986;-11.780552;15.501064;12.702433;442.4939;275.6121;245.8607;224.8857;165.1056
01-05-2020_08-37-55-006;-11.628946;15.45842;12.339545;441.0158;275.7832;244.9051;223.5428;163.184
01-05-2020_08-37-55-026;-11.22005;15.463163;13.085708;444.1173;274.294;244.0213;223.415;165.2968
01-05-2020_08-37-55-046;-11.729036;15.20592;13.662297;447.0794;270.0585;239.3791;220.2709;162.3488
01-05-2020_08-37-55-066;-11.551493;15.1103;12.637703;437.4249;272.6333;245.7931;222.1903;162.4316
01-05-2020_08-37-55-086;-11.771253;14.665421;13.607106;440.176;271.5558;241.7687;220.8026;163.1998
01-05-2020_08-37-55-106;-11.676561;14.841743;13.160922;443.6165;274.45;244.2698;224.8437;164.2017
01-05-2020_08-37-55-126;-11.591604;15.443915;13.133161;440.4787;272.9379;243.8384;223.1595;163.5008
01-05-2020_08-37-55-146;-11.394595;15.413743;14.068347;438.2221;271.2475;240.3939;221.8298;163.7432
01-05-2020_08-37-55-166;-11.435328;15.977834;13.583864;443.1403;271.7805;242.8852;220.3209;161.7513
01-05-2020_08-37-55-186;-11.551926;16.12895;13.646777;444.2198;272.6174;240.9668;221.3645;162.5125
01-05-2020_08-37-55-206;-11.285213;16.10618;13.45271;445.601;272.0098;244.1565;221.4127;162.9723
01-05-2020_08-37-55-226;-11.493452;16.23343;14.117943;441.9153;273.8666;244.0331;223.0487;163.8063
01-05-2020_08-37-55-246;-11.711025;16.91133;13.595659;438.9597;272.6331;243.6454;222.0369;163.0796
01-05-2020_08-37-55-266;-11.384389;16.44669;12.758962;440.794;271.3644;241.9799;222.1754;162.9055
01-05-2020_08-37-55-286;-11.726052;16.12672;14.116529;441.1539;271.4298;240.4156;218.9971;162.2521
01-05-2020_08-37-55-306;-12.12423;15.862896;13.794699;440.7872;271.9996;241.1721;221.1231;162.8979
01-05-2020_08-37-55-326;-11.279476;15.643024;12.573664;442.8147;273.0625;243.8881;223.6295;163.0494
01-05-2020_08-37-55-346;-11.865388;15.233553;12.799428;441.278;273.7489;241.7469;221.2971;163.733
01-05-2020_08-37-55-366;-12.355634;15.334188;12.670537;439.412;272.2685;241.6932;222.1676;164.0158
01-05-2020_08-37-55-386;-11.207984;15.690878;10.993706;439.208;272.0844;244.1862;222.9659;162.7258
01-05-2020_08-37-55-406;-11.269308;14.669829;12.566608;442.7212;270.3541;239.1178;220.8404;163.3188
01-05-2020_08-37-55-426;-11.772433;14.740757;12.41929;442.4828;273.6581;243.1018;222.8749;163.413
01-05-2020_08-37-55-446;-11.479955;14.853005;11.874677;446.499;273.8623;244.4807;225.2994;164.6663
01-05-2020_08-37-55-466;-11.199553;15.321861;11.935349;439.5748;274.5971;246.6215;224.6518;164.9004
01-05-2020_08-37-55-486;-11.934769;15.147596;12.970303;438.7848;277.3564;244.3917;224.0375;165.9621
01-05-2020_08-37-55-506;-11.417533;15.538449;13.140337;442.0138;274.0302;245.2188;225.3629;163.0832
01-05-2020_08-37-55-526;-11.082709;15.664035;12.430498;445.817;275.9973;248.5346;225.6795;164.2227
01-05-2020_08-37-55-546;-11.241515;15.965554;11.953321;447.0814;276.7283;248.5095;225.8603;164.4598
01-05-2020_08-37-55-566;-11.424505;16.35037;11.621119;444.5726;273.7047;248.091;225.6837;163.1495
01-05-2020_08-37-55-586;-11.352018;16.5445;14.172541;438.9382;276.2489;245.8825;225.6559;166.1493
01-05-2020_08-37-55-606;-11.780289;16.46542;15.339749;439.5297;276.3903;243.2672;224.1241;165.9716
01-05-2020_08-37-55-626;-11.53371;16.87127;13.463628;444.2494;275.5159;248.3503;226.7128;165.7471
01-05-2020_08-37-55-646;-11.650609;16.28816;15.637109;441.9267;274.8501;240.7574;221.8474;164.7662
01-05-2020_08-37-55-666;-11.351057;16.69371;12.91408;445.2412;276.2273;249.3139;224.8957;164.0074
01-05-2020_08-37-55-686;-11.451094;16.80997;12.752385;444.1265;277.0062;249.3584;228.6997;166.9081
01-05-2020_08-37-55-706;-11.287306;16.39246;15.040137;438.3882;276.7985;244.622;225.1414;165.938
01-05-2020_08-37-55-726;-11.443807;16.17647;13.242024;446.3693;276.4842;247.6775;227.0745;166.6604
01-05-2020_08-37-55-746;-11.820011;16.27161;13.672033;445.1074;277.9004;246.273;226.2163;165.6942
01-05-2020_08-37-55-766;-12.021664;15.298989;15.197542;446.5486;279.2663;244.5613;224.184;167.3141
01-05-2020_08-37-55-786;-10.470711;16.15152;10.384295;443.9271;279.0052;254.9735;231.5719;166.7586
01-05-2020_08-37-55-806;-12.818386;14.347656;17.07301;438.629;277.8126;238.5107;219.0764;167.9825
01-05-2020_08-37-55-826;-13.392188;13.596933;18.40462;438.2463;279.3921;235.2394;217.6369;167.6353
01-05-2020_08-37-55-846;-11.92321;14.243855;14.73659;440.9422;276.8296;242.7195;222.7703;166.7201
01-05-2020_08-37-55-866;-11.884922;15.308779;13.003951;447.7895;275.5422;245.6228;225.8063;168.7188
01-05-2020_08-37-55-886;-12.146599;14.782508;16.30418;435.528;277.6753;242.5297;223.803;168.2359
01-05-2020_08-37-55-906;-12.2872;14.160989;17.31503;436.5651;279.9248;239.5543;222.4873;168.7284
01-05-2020_08-37-55-926;-9.285785;16.80663;5.707632;441.4849;275.7951;261.6325;234.2663;162.8338
01-05-2020_08-37-55-946;-13.608566;14.248775;20.42338;442.2681;278.0694;231.7247;216.0472;168.0613
01-05-2020_08-37-55-966;-12.392572;15.127523;17.64541;447.7106;276.9951;237.0328;220.6945;167.3088
01-05-2020_08-37-55-986;-10.337914;16.91645;9.349103;448.5516;275.9857;257.8399;230.9464;164.4346
01-05-2020_08-37-56-006;-13.322055;15.117998;18.21228;437.8064;279.407;239.8271;220.1687;168.1983
01-05-2020_08-37-56-026;-9.652223;16.75277;8.523986;432.5204;274.7469;259.1646;232.5056;162.7222
01-05-2020_08-37-56-046;-14.707356;14.392799;22.62021;451.4162;278.0606;224.9209;212.597;170.3292
01-05-2020_08-37-56-066;-14.633826;14.820606;22.84444;447.7163;278.8947;226.2356;211.9231;169.2853
01-05-2020_08-37-56-086;-8.692162;17.26355;4.466496;433.9511;275.1144;268.4265;238.9043;161.1973
01-05-2020_08-37-56-106;-14.528452;13.555944;22.56981;446.7962;277.417;225.8198;211.3401;168.5545
01-05-2020_08-37-56-126;-8.882123;17.75698;2.831221;444.3637;274.5621;268.8539;238.5955;161.3151
01-05-2020_08-37-56-146;-8.745841;17.22122;4.28292;446.1705;271.7313;262.2329;235.4876;161.2617
01-05-2020_08-37-56-166;-13.037004;14.63736;19.1105;443.1802;274.7908;231.8254;215.9349;164.9015
01-05-2020_08-37-56-186;-13.376954;14.152244;18.70658;441.7037;274.5404;235.4538;217.2513;165.9926
01-05-2020_08-37-56-206;-16.54116;11.773348;28.76767;452.9755;275.1267;208.8891;202.5213;170.7937
01-05-2020_08-37-56-226;-11.232189;14.753157;11.843133;435.9828;274.5718;243.2646;222.1131;163.8177
01-05-2020_08-37-56-246;-12.586806;14.655429;14.857858;439.844;273.154;235.2348;218.3235;165.0596
01-05-2020_08-37-56-266;-16.3275;12.65859;27.20085;448.4682;276.8054;208.6823;203.7966;169.538
01-05-2020_08-37-56-286;-19.65646;10.209751;37.3252;452.7001;275.4001;183.5161;185.84;171.1837
01-05-2020_08-37-56-306;-7.626313;18.74817;-0.06832743;440.1641;270.07;271.7963;239.8312;156.5813
01-05-2020_08-37-56-326;-19.58486;11.324085;37.91682;450.9125;277.2947;188.3731;190.2484;171.712
01-05-2020_08-37-56-346;-12.098507;15.401776;14.84796;440.2429;271.7159;233.773;217.3548;163.418
01-05-2020_08-37-56-366;-13.334687;14.593672;20.8924;444.413;275.4959;230.6529;211.2376;163.7718
01-05-2020_08-37-56-386;-10.136081;17.05551;9.243443;444.1339;270.1353;250.2434;227.262;160.3407
01-05-2020_08-37-56-406;-14.444799;14.298803;22.95664;447.3187;274.9035;216.6172;209.3886;168.1997
01-05-2020_08-37-56-426;-9.843238;17.87953;8.974334;443.0096;270.969;253.4351;228.4548;161.3493
01-05-2020_08-37-56-446;-12.48094;15.753941;17.68315;441.1378;272.3797;231.5132;215.9414;163.7853
01-05-2020_08-37-56-466;-12.905452;15.047621;19.95071;439.4325;274.02;233.1884;216.0956;164.213
01-05-2020_08-37-56-486;-5.492445;19.63348;-6.417535;439.2;268.6288;283.5078;246.6026;154.5011
01-05-2020_08-37-56-506;-3.856249;22.01303;-10.997688;435.4789;269.5769;297.9976;256.5466;152.5278
01-05-2020_08-37-56-526;-12.285303;15.876129;16.33164;435.2013;271.7733;238.8954;219.277;161.6288
01-05-2020_08-37-56-546;-15.346189;13.14482;24.84658;454.3236;276.0835;212.0006;204.1886;167.9402
01-05-2020_08-37-56-566;-3.696071;19.64394;-11.39114;419.1895;268.1132;299.7337;256.1805;151.8893
01-05-2020_08-37-56-586;-18.26855;10.344965;34.55631;458.7182;274.5602;189.8682;190.2464;170.6961
01-05-2020_08-37-56-606;-11.277184;15.378972;11.130054;445.2194;269.7266;239.1391;219.9785;163.5934
01-05-2020_08-37-56-626;-12.74827;14.842279;16.7726;442.624;274.2258;236.0426;219.2085;164.0254
01-05-2020_08-37-56-646;-11.140882;15.761144;11.091691;443.3218;272.9742;250.4454;227.8247;162.1837
01-05-2020_08-37-56-666;-18.32919;10.717838;32.85533;461.9889;278.5194;199.1894;197.3014;171.7641
01-05-2020_08-37-56-686;-15.084563;13.799911;22.22302;457.4694;271.9855;219.8065;209.5159;166.6342
01-05-2020_08-37-56-706;-10.166681;16.61835;7.944204;443.3631;273.131;253.9635;230.3214;162.0565
01-05-2020_08-37-56-726;-13.264522;14.524948;18.05104;446.9661;275.5718;228.9291;213.7439;167.0364
01-05-2020_08-37-56-746;-11.892735;15.860131;14.342122;447.9654;272.6876;244.0412;221.4771;162.453
01-05-2020_08-37-56-766;-15.207808;13.213286;25.39132;444.4378;277.5882;219.4576;207.9789;169.5784
01-05-2020_08-37-56-786;-5.557296;19.9525;-4.269185;429.9877;270.903;287.6257;248.8317;156.1876
01-05-2020_08-37-56-806;-9.56201;18.18467;6.158014;435.9234;273.7211;260.4573;233.9772;162.1812
01-05-2020_08-37-56-826;-10.040861;17.19309;9.496418;436.5394;273.5306;253.5486;229.2497;161.6013
01-05-2020_08-37-56-846;-12.161301;15.455866;14.890699;441.5058;275.6806;247.3118;222.5387;164.3113
01-05-2020_08-37-56-866;-14.202415;14.181623;20.658;455.1552;275.4451;227.4993;213.3307;167.6162
01-05-2020_08-37-56-886;-11.528867;16.49843;11.580035;441.5647;275.4361;247.8413;226.7772;163.8086
01-05-2020_08-37-56-906;-13.553752;14.283965;19.74825;453.704;275.9822;230.679;215.1752;167.5447
01-05-2020_08-37-56-926;-8.413367;16.93359;4.216106;442.9304;273.5864;265.207;237.1899;161.6834
01-05-2020_08-37-56-946;-12.134809;14.550579;14.369975;438.4555;276.7148;243.6135;224.4893;167.1266
01-05-2020_08-37-56-966;-15.537142;12.159133;25.65525;449.5456;280.3633;217.787;208.36;172.5938
01-05-2020_08-37-56-986;-11.005792;15.884528;10.296925;440.124;275.1954;251.1707;227.6907;163.911
01-05-2020_08-37-57-006;-10.940601;15.652341;10.458719;435.2681;275.3226;250.5209;228.5336;164.6751
01-05-2020_08-37-57-026;-8.109958;16.03144;2.510904;430.9395;275.3659;267.8717;238.8052;163.0963
01-05-2020_08-37-57-046;-9.138277;15.368722;4.013603;428.2953;276.2206;260.6815;233.3852;161.3817
01-05-2020_08-37-57-066;-11.526844;15.740114;11.539619;440.8824;278.0344;251.9186;228.6614;166.3517
01-05-2020_08-37-57-086;-9.303258;17.17437;7.077434;440.7032;275.1509;260.3479;233.1025;162.8652
01-05-2020_08-37-57-106;-11.977133;15.625549;14.639451;442.5613;275.525;242.8497;224.5682;166.3852
01-05-2020_08-37-57-126;-7.621477;17.80225;1.559427;434.0028;275.5626;273.421;242.6735;161.4332
01-05-2020_08-37-57-146;-12.26977;14.90909;15.570159;445.0582;276.0573;240.2874;222.0553;166.5864
01-05-2020_08-37-57-166;-13.054898;15.438111;19.16248;448.4016;278.5121;235.5999;220.1924;168.969
01-05-2020_08-37-57-186;-12.654346;16.60119;17.41084;448.9187;277.2296;239.9906;221.3931;166.8272
01-05-2020_08-37-57-206;-8.201206;18.82151;5.204206;440.7689;276.0261;266.7588;238.0125;161.5346
01-05-2020_08-37-57-226;-10.425694;17.06512;11.657242;437.6612;277.8761;251.5323;229.1022;163.9318
01-05-2020_08-37-57-246;-11.712465;16.35744;13.347795;444.7586;275.7221;249.4412;226.127;166.2164
01-05-2020_08-37-57-266;-11.858509;16.77213;14.392009;448.9185;275.9775;245.2271;226.2246;164.2277
01-05-2020_08-37-57-286;-11.42218;16.12351;15.233667;445.1223;277.2287;243.7734;224.1175;166.4017
01-05-2020_08-37-57-306;-12.181865;16.22259;15.5988;444.5236;278.6391;244.3168;224.1099;166.3114
01-05-2020_08-37-57-326;-12.386325;15.849874;15.974665;441.6964;275.7448;238.8564;221.3375;164.8928
01-05-2020_08-37-57-346;-10.957232;15.831722;12.455264;442.129;275.6648;247.293;227.0979;163.7439
01-05-2020_08-37-57-366;-12.714492;14.803581;15.461523;441.8739;275.9065;239.8051;220.9446;165.1719
01-05-2020_08-37-57-386;-11.267427;15.415572;11.189702;441.7283;275.2752;248.911;228.302;164.0798
01-05-2020_08-37-57-406;-11.630017;14.41249;13.319838;441.9599;275.7338;243.8789;223.4772;165.1345
01-05-2020_08-37-57-426;-11.649127;15.06829;13.918618;442.2813;273.2019;241.099;221.194;164.1431
01-05-2020_08-37-57-446;-11.193776;15.537708;11.361898;442.7499;274.0523;248.4652;226.653;164.1472
01-05-2020_08-37-57-466;-11.222575;15.497868;13.108657;443.7783;274.1837;246.2062;224.1768;163.1618
01-05-2020_08-37-57-486;-11.60813;14.816592;12.874389;446.0884;274.0747;243.057;222.8796;164.0154
01-05-2020_08-37-57-506;-11.612549;15.273276;11.518422;442.0404;274.7482;245.5411;225.4563;163.8229
01-05-2020_08-37-57-526;-11.135934;15.635607;11.547237;444.5651;272.8274;245.063;222.3339;163.3382
01-05-2020_08-37-57-546;-11.519861;15.915684;12.922457;443.0527;273.0546;244.2766;221.0463;163.098
01-05-2020_08-37-57-566;-11.641917;16.50767;13.807855;445.2814;273.3583;242.5033;219.6892;161.9311
01-05-2020_08-37-57-586;-11.510418;16.01741;13.502812;442.9739;272.5111;242.2233;222.6344;162.2463
01-05-2020_08-37-57-606;-11.468369;15.382109;13.502745;440.1648;274.2631;242.142;221.3412;164.0494
01-05-2020_08-37-57-626;-12.051089;16.36888;12.859819;444.275;270.7634;241.7996;222.1166;162.2467
01-05-2020_08-37-57-646;-11.518495;16.60874;13.957192;445.6169;271.7238;241.3419;222.673;163.2862
01-05-2020_08-37-57-666;-11.25158;16.83486;13.883945;444.7094;269.4901;241.3019;221.5616;161.9309
01-05-2020_08-37-57-686;-11.903948;15.72536;12.805772;442.305;270.7807;242.2831;222.5189;163.2369
01-05-2020_08-37-57-706;-11.394215;15.324745;12.35099;442.1734;272.7709;245.2906;221.7184;162.4377
01-05-2020_08-37-57-726;-10.914692;15.760633;11.452209;439.2531;271.9756;245.4747;222.2917;161.6373
01-05-2020_08-37-57-746;-11.956285;15.685073;13.262752;441.6747;272.3256;241.84;222.8567;163.4635
01-05-2020_08-37-57-766;-11.953333;15.975314;13.51054;443.0397;271.752;242.0864;221.6239;161.7953
01-05-2020_08-37-57-786;-11.377728;15.032147;13.437742;443.5561;271.4897;241.795;219.9291;162.2832
01-05-2020_08-37-57-806;-12.029303;14.9026;12.900671;443.3268;271.4038;241.0576;221.4373;162.6143
01-05-2020_08-37-57-826;-12.295074;14.774061;13.747437;442.5693;269.6053;238.644;219.7008;163.1149
01-05-2020_08-37-57-846;-11.485187;15.261594;13.473812;442.6244;270.0288;237.8658;219.9915;162.3719
01-05-2020_08-37-57-865;-11.633198;15.053986;12.967985;440.6863;270.5967;239.6886;220.8768;162.2032
01-05-2020_08-37-57-886;-11.914022;15.444071;12.877367;441.277;270.9927;239.6005;220.8548;161.6254
01-05-2020_08-37-57-906;-11.297937;16.16193;12.711308;441.061;270.6621;240.5737;221.4279;161.7238
01-05-2020_08-37-57-925;-11.679712;15.682678;12.924616;441.6878;272.217;243.0386;222.2087;163.346
01-05-2020_08-37-57-945;-11.453469;16.04276;12.846863;442.8504;271.4924;243.427;224.2375;163.317
01-05-2020_08-37-57-965;-11.233133;15.456455;13.19253;443.5987;272.97;243.4921;222.122;162.6988
01-05-2020_08-37-57-985;-11.421407;15.995178;13.112036;442.2328;271.683;240.0494;220.8063;163.6659
